Iteración,Tiempo(s),Memoria(KB)
1,0.06,53628
2,0.07,56056
3,0.05,55528
4,0.06,56176
5,0.07,55024
6,0.06,53116
7,0.06,53100
8,0.07,55784
9,0.06,53116
10,0.06,55528
11,0.06,55920
12,0.05,53100
13,0.06,55528
14,0.06,53484
15,0.06,53104
16,0.07,53328
17,0.07,56016
18,0.07,55292
19,0.07,53244
20,0.08,55700
21,0.06,53496
22,0.07,55664
23,0.07,56048
24,0.06,55412
25,0.06,55536
26,0.06,53404
27,0.06,56188
28,0.07,55920
29,0.05,55284
30,0.06,55792
31,0.06,53616
32,0.06,53612
33,0.06,56068
34,0.05,55928
35,0.07,55420
36,0.08,56188
37,0.06,53372
38,0.06,53100
39,0.06,53352
40,0.06,55668
41,0.06,55888
42,0.06,53256
43,0.06,56440
44,0.06,55804
45,0.05,55404
46,0.05,53236
47,0.05,53360
48,0.07,56044
49,0.09,40004
50,0.06,53432
51,0.06,53112
52,0.06,56176
53,0.07,55804
54,0.06,56048
55,0.05,53316
56,0.06,53104
57,0.06,53352
58,0.06,55664
59,0.05,55400
60,0.05,53500
61,0.07,55664
62,0.07,55528
63,0.07,56040
64,0.06,53116
65,0.05,53500
66,0.06,52988
67,0.05,53488
68,0.06,53236
69,0.07,53240
70,0.07,55684
71,0.05,53228
72,0.05,53616
73,0.06,56168
74,0.06,53500
75,0.05,55720
76,0.07,55544
77,0.06,56044
78,0.06,55784
79,0.06,55792
80,0.06,55784
81,0.06,53264
82,0.07,55916
83,0.05,55548
84,0.06,56436
85,0.06,55804
86,0.07,56156
87,0.05,53360
88,0.06,55804
89,0.07,53360
90,0.06,52852
91,0.05,56048
92,0.05,55544
93,0.07,55932
94,0.06,53628
95,0.05,55664
96,0.05,53452
97,0.06,55532
98,0.06,55792
99,0.05,53608
100,0.07,55784
