Iteración,Tiempo(s),Memoria(KB)
1,0.07,55916
2,0.06,55548
3,0.07,55920
4,0.06,56444
5,0.06,56060
6,0.06,53488
7,0.05,53616
8,0.05,55548
9,0.06,55420
10,0.06,56304
11,0.06,53872
12,0.07,53024
13,0.06,53500
14,0.07,55920
15,0.07,55860
16,0.06,53200
17,0.06,55792
18,0.07,55660
19,0.06,53096
20,0.07,55880
21,0.06,55512
22,0.05,53748
23,0.06,56176
24,0.06,53628
25,0.05,55148
26,0.06,53620
27,0.08,55920
28,0.05,55932
29,0.07,55932
30,0.05,53492
31,0.05,53364
32,0.05,56172
33,0.05,53288
34,0.07,56044
35,0.05,53356
36,0.06,53372
37,0.05,56424
38,0.06,56196
39,0.05,55792
40,0.05,55788
41,0.07,55408
42,0.06,53488
43,0.07,55024
44,0.06,55792
45,0.07,56188
46,0.06,56392
47,0.06,55900
48,0.07,55804
49,0.06,53232
50,0.05,55912
51,0.06,56180
52,0.05,55920
53,0.10,55920
54,0.06,56436
55,0.06,56040
56,0.06,55916
57,0.06,56040
58,0.06,55812
59,0.07,56168
60,0.08,56224
61,0.06,56004
62,0.06,55720
63,0.06,56048
64,0.05,53352
65,0.06,56176
66,0.06,53628
67,0.06,55320
68,0.06,56048
69,0.05,53612
70,0.06,52972
71,0.07,56204
72,0.07,55780
73,0.08,56176
74,0.05,55656
75,0.06,53360
76,0.07,55920
77,0.07,56044
78,0.06,53484
79,0.06,53508
80,0.06,53216
81,0.05,53752
82,0.07,56428
83,0.07,55284
84,0.07,53116
85,0.06,53232
86,0.06,55920
87,0.05,53484
88,0.06,53628
89,0.06,53708
90,0.07,55920
91,0.07,55796
92,0.06,53360
93,0.05,55300
94,0.05,53360
95,0.05,53360
96,0.06,53352
97,0.05,55804
98,0.07,56560
99,0.07,55672
100,0.06,56044
