Iteración,Tiempo(s),Memoria(KB)
1,0.06,56304
2,0.06,53612
3,0.06,56060
4,0.06,53372
5,0.05,53228
6,0.05,55664
7,0.06,53496
8,0.07,53244
9,0.06,53628
10,0.06,52980
11,0.06,56176
12,0.06,56424
13,0.06,53372
14,0.06,53100
15,0.06,56068
16,0.06,53508
17,0.06,56304
18,0.06,56580
19,0.06,55408
20,0.07,55544
21,0.06,55940
22,0.06,56176
23,0.06,55788
24,0.06,56316
25,0.06,56044
26,0.06,55796
27,0.07,56132
28,0.06,56152
29,0.06,53368
30,0.05,56428
31,0.07,55788
32,0.06,55932
33,0.07,55664
34,0.06,56040
35,0.05,53508
36,0.06,52972
37,0.06,53612
38,0.05,53372
39,0.05,55528
40,0.10,56052
41,0.06,53620
42,0.06,53116
43,0.07,40564
44,0.07,55932
45,0.07,56140
46,0.06,55512
47,0.06,55248
48,0.06,53364
49,0.05,53372
50,0.06,56188
51,0.06,53356
52,0.07,55788
53,0.06,55660
54,0.06,53612
55,0.06,53360
56,0.06,53500
57,0.08,56168
58,0.06,55804
59,0.06,55548
60,0.06,56196
61,0.06,56168
62,0.07,55752
63,0.06,56300
64,0.06,53372
65,0.06,53756
66,0.06,55676
67,0.06,55468
68,0.06,56028
69,0.07,55896
70,0.06,55928
71,0.07,55660
72,0.05,53356
73,0.06,55804
74,0.06,55576
75,0.06,55804
76,0.06,55536
77,0.06,55540
78,0.06,55952
79,0.05,55404
80,0.07,56176
81,0.05,55668
82,0.06,56176
83,0.06,53372
84,0.07,55532
85,0.05,55404
86,0.07,55788
87,0.05,53228
88,0.06,55912
89,0.06,56560
90,0.06,53492
91,0.05,53240
92,0.07,53244
93,0.07,56176
94,0.05,53356
95,0.05,53500
96,0.06,56180
97,0.05,53372
98,0.06,53244
99,0.05,55248
100,0.06,56316
