Iteración,Tiempo(s),Memoria(KB)
1,0.06,53224
2,0.06,55664
3,0.05,53244
4,0.07,55276
5,0.07,56172
6,0.07,56188
7,0.07,55536
8,0.06,40296
9,0.05,53364
10,0.06,53352
11,0.06,55408
12,0.07,55920
13,0.06,53480
14,0.06,56284
15,0.06,53100
16,0.06,53356
17,0.06,53104
18,0.06,53488
19,0.07,40132
20,0.06,56060
21,0.06,55748
22,0.06,53332
23,0.07,53084
24,0.07,55960
25,0.05,53328
26,0.06,55788
27,0.06,55932
28,0.07,56060
29,0.07,55504
30,0.06,53240
31,0.06,53288
32,0.06,52988
33,0.06,55544
34,0.05,55152
35,0.06,53508
36,0.05,53328
37,0.07,55420
38,0.06,56056
39,0.06,53356
40,0.06,55664
41,0.06,56040
42,0.05,53436
43,0.06,40560
44,0.07,53232
45,0.06,55932
46,0.06,53228
47,0.05,55276
48,0.06,53116
49,0.06,55632
50,0.06,55796
51,0.05,55548
52,0.06,56196
53,0.08,56060
54,0.06,53488
55,0.05,55408
56,0.07,56156
57,0.06,53500
58,0.07,55916
59,0.06,55916
60,0.08,53508
61,0.06,53380
62,0.05,55796
63,0.07,55980
64,0.06,53488
65,0.06,55676
66,0.05,55804
67,0.06,55916
68,0.06,55932
69,0.06,53356
70,0.07,55716
71,0.05,55388
72,0.06,56316
73,0.06,53492
74,0.08,55568
75,0.05,55400
76,0.06,55928
77,0.06,53356
78,0.05,55544
79,0.06,53232
80,0.05,55528
81,0.06,55512
82,0.06,56188
83,0.05,53196
84,0.05,53612
85,0.10,55464
86,0.06,56052
87,0.06,55928
88,0.06,55540
89,0.07,55620
90,0.07,56188
91,0.07,55376
92,0.06,55532
93,0.06,53744
94,0.05,55792
95,0.06,55532
96,0.06,53356
97,0.09,56180
98,0.06,53756
99,0.06,56176
100,0.06,55784
