Iteración,Tiempo(s),Memoria(KB)
1,0.10,53392
2,0.07,53380
3,0.06,53124
4,0.06,53740
5,0.06,55916
6,0.06,56052
7,0.06,55916
8,0.06,53612
9,0.09,56184
10,0.05,55804
11,0.07,55784
12,0.06,56068
13,0.07,53252
14,0.07,53488
15,0.06,53484
16,0.06,56044
17,0.07,53244
18,0.07,53364
19,0.06,55924
20,0.06,56056
21,0.06,53352
22,0.06,56304
23,0.06,55980
24,0.07,52976
25,0.06,53616
26,0.06,55804
27,0.06,56172
28,0.05,40556
29,0.05,53444
30,0.07,56304
31,0.07,55548
32,0.06,53096
33,0.07,54892
34,0.06,56188
35,0.06,53480
36,0.06,56152
37,0.05,40296
38,0.06,55596
39,0.07,56300
40,0.06,55404
41,0.06,56060
42,0.06,53372
43,0.06,56300
44,0.06,53372
45,0.06,55664
46,0.06,53356
47,0.07,55408
48,0.07,56296
49,0.05,55536
50,0.09,55932
51,0.06,40044
52,0.05,40316
53,0.06,40680
54,0.07,56040
55,0.06,54772
56,0.06,53164
57,0.07,55676
58,0.07,55536
59,0.06,56176
60,0.06,55656
61,0.05,56188
62,0.07,56060
63,0.07,56000
64,0.09,55420
65,0.07,53456
66,0.06,56304
67,0.07,55932
68,0.05,53488
69,0.05,53484
70,0.05,56316
71,0.06,56044
72,0.07,55912
73,0.07,55932
74,0.08,56296
75,0.06,55676
76,0.07,55916
77,0.06,55784
78,0.07,55932
79,0.06,55596
80,0.07,56044
81,0.07,53720
82,0.05,55664
83,0.07,55940
84,0.05,53620
85,0.07,56048
86,0.05,53620
87,0.06,53356
88,0.05,53324
89,0.06,53372
90,0.05,53864
91,0.06,55164
92,0.06,56172
93,0.06,53112
94,0.06,56188
95,0.05,53364
96,0.07,55916
97,0.06,53360
98,0.06,56316
99,0.08,53100
100,0.05,53628
