Iteración,Tiempo(s),Memoria(KB)
1,0.06,55932
2,0.06,53136
3,0.06,53480
4,0.08,55280
5,0.06,55932
6,0.07,53136
7,0.08,56296
8,0.06,56180
9,0.06,53232
10,0.06,53232
11,0.06,56316
12,0.06,53572
13,0.06,53444
14,0.06,55148
15,0.06,55664
16,0.06,53452
17,0.07,53308
18,0.07,56172
19,0.07,55920
20,0.06,53240
21,0.07,56176
22,0.06,55536
23,0.06,55928
24,0.06,55916
25,0.06,56316
26,0.07,55896
27,0.06,55912
28,0.06,53360
29,0.07,53240
30,0.06,55668
31,0.06,55760
32,0.06,53244
33,0.07,55928
34,0.05,53872
35,0.06,53228
36,0.07,55512
37,0.06,56144
38,0.06,53568
39,0.06,55656
40,0.07,55924
41,0.06,53232
42,0.06,53456
43,0.06,55684
44,0.06,53352
45,0.06,55920
46,0.06,56056
47,0.06,53324
48,0.05,53100
49,0.06,55300
50,0.07,53336
51,0.06,53352
52,0.09,53236
53,0.06,53480
54,0.06,53612
55,0.05,53232
56,0.05,53488
57,0.05,56052
58,0.06,53484
59,0.06,55788
60,0.06,53100
61,0.06,53232
62,0.06,53228
63,0.07,53360
64,0.06,55384
65,0.08,55768
66,0.07,53244
67,0.07,56056
68,0.05,55676
69,0.06,53572
70,0.06,56068
71,0.06,53360
72,0.05,53380
73,0.06,53232
74,0.05,53364
75,0.07,55812
76,0.06,53100
77,0.07,55560
78,0.05,53488
79,0.06,55784
80,0.05,53360
81,0.06,55804
82,0.06,56048
83,0.06,53144
84,0.06,55656
85,0.05,55292
86,0.06,55564
87,0.06,56188
88,0.05,53124
89,0.06,56060
90,0.06,55400
91,0.05,55548
92,0.05,56044
93,0.06,56060
94,0.06,53488
95,0.07,56056
96,0.06,55656
97,0.06,56188
98,0.05,53628
99,0.06,53744
100,0.05,55800
