Iteración,Tiempo(s),Memoria(KB)
1,0.06,53612
2,0.05,53636
3,0.06,56188
4,0.06,55920
5,0.06,55932
6,0.06,52984
7,0.06,53224
8,0.07,40300
9,0.06,55920
10,0.05,53116
11,0.06,56044
12,0.06,55804
13,0.06,53744
14,0.06,55676
15,0.06,56172
16,0.06,53104
17,0.06,55524
18,0.07,56172
19,0.06,53492
20,0.06,53500
21,0.06,53372
22,0.06,55924
23,0.05,56044
24,0.06,55548
25,0.06,56180
26,0.06,53620
27,0.05,55404
28,0.06,53124
29,0.05,53616
30,0.06,53364
31,0.06,56300
32,0.07,55792
33,0.05,55492
34,0.06,53356
35,0.06,53612
36,0.06,53104
37,0.06,53876
38,0.06,53252
39,0.06,56300
40,0.06,55804
41,0.06,55420
42,0.05,53740
43,0.06,53488
44,0.07,55036
45,0.07,55788
46,0.06,56048
47,0.06,53500
48,0.06,53484
49,0.05,53340
50,0.06,56044
51,0.06,56172
52,0.06,53068
53,0.07,55920
54,0.06,56172
55,0.06,53140
56,0.05,55888
57,0.07,53224
58,0.07,55768
59,0.05,55532
60,0.07,56188
61,0.06,53352
62,0.06,55920
63,0.07,56184
64,0.05,55932
65,0.05,53500
66,0.11,55724
67,0.06,53248
68,0.06,56172
69,0.06,53244
70,0.06,56044
71,0.05,55920
72,0.06,54892
73,0.07,53372
74,0.06,53228
75,0.05,55820
76,0.05,55420
77,0.05,55400
78,0.06,56324
79,0.05,55672
80,0.06,55940
81,0.06,55152
82,0.06,53368
83,0.06,53464
84,0.06,56568
85,0.05,55780
86,0.06,55784
87,0.05,53488
88,0.06,55664
89,0.06,53360
90,0.06,55416
91,0.07,55932
92,0.06,55932
93,0.06,55404
94,0.05,56308
95,0.06,53496
96,0.06,56432
97,0.07,55532
98,0.06,56180
99,0.06,55428
100,0.05,53356
