Iteración,Tiempo(s),Memoria(KB)
1,0.06,56316
2,0.06,55788
3,0.07,55896
4,0.06,53480
5,0.06,53492
6,0.08,55804
7,0.06,53372
8,0.06,55400
9,0.06,53208
10,0.05,53356
11,0.05,53488
12,0.05,53244
13,0.06,40408
14,0.06,53116
15,0.10,56044
16,0.07,55788
17,0.06,53612
18,0.06,53236
19,0.08,53244
20,0.06,55372
21,0.06,55404
22,0.06,56176
23,0.06,53748
24,0.06,55672
25,0.05,55404
26,0.06,56444
27,0.06,56052
28,0.06,53456
29,0.07,55768
30,0.07,55940
31,0.06,55416
32,0.05,53244
33,0.07,55792
34,0.07,56316
35,0.07,53508
36,0.06,53424
37,0.06,53096
38,0.08,56168
39,0.06,53212
40,0.06,53368
41,0.06,56316
42,0.05,55796
43,0.06,53612
44,0.06,53468
45,0.10,53372
46,0.06,40312
47,0.07,55588
48,0.06,53360
49,0.06,55532
50,0.07,55656
51,0.06,53244
52,0.06,55788
53,0.06,55676
54,0.05,53752
55,0.06,53744
56,0.06,53368
57,0.05,53096
58,0.07,55664
59,0.06,53244
60,0.05,53336
61,0.06,55920
62,0.05,53484
63,0.05,55408
64,0.06,56240
65,0.06,55920
66,0.07,55932
67,0.05,53364
68,0.07,55696
69,0.05,55536
70,0.05,55544
71,0.06,56060
72,0.06,55676
73,0.06,55420
74,0.05,55664
75,0.05,55804
76,0.07,56260
77,0.06,53488
78,0.06,55916
79,0.06,53500
80,0.06,56048
81,0.05,53356
82,0.06,53244
83,0.06,53480
84,0.07,53104
85,0.06,52868
86,0.06,55620
87,0.05,53488
88,0.06,53228
89,0.07,55400
90,0.08,53612
91,0.07,53620
92,0.08,53232
93,0.08,53296
94,0.07,53240
95,0.07,53380
96,0.07,53100
97,0.07,53836
98,0.08,54916
99,0.07,53240
100,0.07,53116
