Iteración,Tiempo(s),Memoria(KB)
1,0.07,55920
2,0.06,53232
3,0.07,55528
4,0.06,56048
5,0.07,56060
6,0.06,55640
7,0.06,53500
8,0.08,53224
9,0.07,53612
10,0.06,53244
11,0.05,53328
12,0.05,53488
13,0.06,53636
14,0.06,55932
15,0.06,53232
16,0.07,56044
17,0.06,53392
18,0.06,55244
19,0.06,56048
20,0.06,56188
21,0.06,53248
22,0.06,56048
23,0.07,55664
24,0.06,53352
25,0.07,55932
26,0.06,55664
27,0.07,55920
28,0.06,56176
29,0.06,55932
30,0.05,56436
31,0.05,55428
32,0.06,53484
33,0.06,53364
34,0.06,53496
35,0.07,55548
36,0.06,53372
37,0.05,55772
38,0.05,55420
39,0.06,56300
40,0.07,55536
41,0.07,55164
42,0.06,56276
43,0.06,56316
44,0.05,53236
45,0.06,55920
46,0.06,55792
47,0.06,53516
48,0.05,53744
49,0.06,53372
50,0.06,55532
51,0.06,55916
52,0.06,56052
53,0.06,56176
54,0.07,55556
55,0.06,53356
56,0.06,40304
57,0.07,53104
58,0.06,53576
59,0.07,55928
60,0.06,56172
61,0.05,40132
62,0.05,53476
63,0.05,53748
64,0.06,56060
65,0.06,56056
66,0.06,53484
67,0.06,53372
68,0.06,55932
69,0.06,55916
70,0.06,53484
71,0.07,55932
72,0.05,55544
73,0.07,55420
74,0.07,53444
75,0.06,53484
76,0.05,56172
77,0.06,55928
78,0.07,55620
79,0.08,53484
80,0.05,53612
81,0.06,53372
82,0.05,55536
83,0.06,55724
84,0.06,56024
85,0.06,55172
86,0.05,53356
87,0.06,56044
88,0.06,53484
89,0.06,53484
90,0.05,55788
91,0.06,53616
92,0.06,56048
93,0.06,55536
94,0.06,56316
95,0.06,55672
96,0.06,53616
97,0.06,53612
98,0.05,53272
99,0.06,55288
100,0.06,53496
