Iteración,Tiempo(s),Memoria(KB)
1,0.06,53412
2,0.06,53352
3,0.05,55468
4,0.06,53240
5,0.07,53608
6,0.06,53096
7,0.06,55968
8,0.05,53744
9,0.06,53488
10,0.06,56028
11,0.06,56048
12,0.05,53356
13,0.06,53188
14,0.07,55916
15,0.06,56172
16,0.07,53104
17,0.06,53368
18,0.08,56048
19,0.07,56016
20,0.07,56176
21,0.07,53500
22,0.06,53356
23,0.06,53372
24,0.06,53368
25,0.06,53616
26,0.06,55420
27,0.06,53484
28,0.06,56316
29,0.06,53452
30,0.06,56044
31,0.06,53100
32,0.05,55932
33,0.06,55916
34,0.06,53108
35,0.06,53360
36,0.05,53372
37,0.06,55536
38,0.06,53368
39,0.06,53612
40,0.06,53356
41,0.07,56048
42,0.07,53484
43,0.06,55284
44,0.06,53228
45,0.11,56444
46,0.06,53360
47,0.07,56004
48,0.06,53372
49,0.05,55924
50,0.06,53244
51,0.06,53232
52,0.05,53488
53,0.05,55676
54,0.05,55404
55,0.06,53228
56,0.07,55748
57,0.06,55660
58,0.06,55792
59,0.05,55404
60,0.06,53368
61,0.05,53364
62,0.05,55676
63,0.06,55404
64,0.06,56024
65,0.06,55408
66,0.06,55796
67,0.06,55932
68,0.06,56044
69,0.07,56044
70,0.06,55684
71,0.06,53328
72,0.06,53372
73,0.06,53228
74,0.06,53236
75,0.06,55896
76,0.05,53500
77,0.06,55676
78,0.06,56176
79,0.07,56184
80,0.05,55292
81,0.05,55664
82,0.06,55656
83,0.06,56176
84,0.07,55804
85,0.06,56040
86,0.06,53612
87,0.06,53360
88,0.05,53012
89,0.05,55792
90,0.05,53232
91,0.06,55932
92,0.07,55400
93,0.05,53392
94,0.07,55916
95,0.06,53232
96,0.06,56024
97,0.06,53224
98,0.07,55528
99,0.05,53232
100,0.05,55576
