Iteración,Tiempo(s),Memoria(KB)
1,0.07,57068
2,0.07,55792
3,0.06,55512
4,0.07,56300
5,0.05,55788
6,0.05,55292
7,0.06,56048
8,0.07,56572
9,0.06,55760
10,0.07,56060
11,0.06,55660
12,0.07,56168
13,0.09,56172
14,0.06,55892
15,0.06,55924
16,0.07,56052
17,0.07,55816
18,0.06,56048
19,0.06,55548
20,0.06,56560
21,0.05,55544
22,0.06,56212
23,0.06,56300
24,0.06,56836
25,0.06,55676
26,0.05,56316
27,0.05,55792
28,0.06,56060
29,0.06,53752
30,0.08,55928
31,0.06,56304
32,0.06,56432
33,0.07,55792
34,0.06,53628
35,0.06,56560
36,0.06,56060
37,0.06,53712
38,0.06,56040
39,0.06,56176
40,0.06,55776
41,0.06,56172
42,0.06,56196
43,0.07,56060
44,0.06,55660
45,0.06,56300
46,0.06,56812
47,0.06,56196
48,0.05,53620
49,0.07,56048
50,0.06,55716
51,0.06,56684
52,0.06,55676
53,0.07,55544
54,0.07,56056
55,0.06,55932
56,0.06,56296
57,0.07,56568
58,0.05,56044
59,0.06,55660
60,0.06,55916
61,0.07,55804
62,0.07,55640
63,0.06,55656
64,0.06,56396
65,0.07,56060
66,0.06,55272
67,0.06,56444
68,0.07,55932
69,0.07,55792
70,0.06,56952
71,0.06,56684
72,0.07,55804
73,0.06,56116
74,0.07,56820
75,0.06,53224
76,0.06,55764
77,0.07,53372
78,0.06,56176
79,0.07,56552
80,0.06,55676
81,0.05,55660
82,0.08,55796
83,0.06,56304
84,0.06,56584
85,0.06,56556
86,0.06,56540
87,0.06,55800
88,0.05,55656
89,0.06,56444
90,0.06,56152
91,0.07,56176
92,0.06,56828
93,0.06,56828
94,0.06,56444
95,0.06,55792
96,0.06,56168
97,0.06,56196
98,0.06,55804
99,0.06,53492
100,0.05,56172
