Iteración,Tiempo(s),Memoria(KB)
1,0.06,55912
2,0.05,55232
3,0.07,56048
4,0.06,53244
5,0.07,53356
6,0.07,55920
7,0.06,53328
8,0.06,53616
9,0.07,56048
10,0.06,56060
11,0.06,53200
12,0.06,53392
13,0.06,53244
14,0.06,56304
15,0.06,55644
16,0.08,56048
17,0.08,55916
18,0.06,53488
19,0.07,53456
20,0.06,53500
21,0.07,56308
22,0.06,53500
23,0.06,55784
24,0.07,55788
25,0.06,56064
26,0.05,53228
27,0.06,56088
28,0.07,56300
29,0.07,56172
30,0.06,56060
31,0.06,53608
32,0.06,55408
33,0.07,56172
34,0.07,56316
35,0.08,53480
36,0.06,53280
37,0.06,53108
38,0.06,56312
39,0.06,55916
40,0.05,53620
41,0.05,55536
42,0.07,55532
43,0.06,55588
44,0.06,55548
45,0.06,55924
46,0.06,56300
47,0.07,55876
48,0.06,55376
49,0.06,53228
50,0.07,56432
51,0.06,55660
52,0.06,56308
53,0.07,53448
54,0.06,55932
55,0.05,55656
56,0.05,53356
57,0.06,55660
58,0.06,53372
59,0.05,53080
60,0.07,55916
61,0.06,53360
62,0.07,56188
63,0.05,53480
64,0.06,53328
65,0.06,53484
66,0.06,53372
67,0.06,53236
68,0.06,55388
69,0.06,56060
70,0.06,53116
71,0.06,53368
72,0.06,55548
73,0.05,55500
74,0.06,53228
75,0.06,56176
76,0.06,53616
77,0.07,55556
78,0.05,55532
79,0.06,55528
80,0.06,53628
81,0.08,56044
82,0.07,56012
83,0.10,55884
84,0.06,55916
85,0.06,55788
86,0.06,53336
87,0.07,55920
88,0.06,53372
89,0.05,53488
90,0.05,53488
91,0.05,56304
92,0.06,55932
93,0.06,53232
94,0.07,55672
95,0.06,52972
96,0.06,53624
97,0.06,56048
98,0.06,52840
99,0.05,55672
100,0.07,56172
