Iteración,Tiempo(s),Memoria(KB)
1,0.06,53616
2,0.05,53236
3,0.06,55756
4,0.05,53356
5,0.06,56040
6,0.06,53232
7,0.06,55656
8,0.06,53488
9,0.07,55668
10,0.06,53620
11,0.06,55384
12,0.05,55664
13,0.07,53616
14,0.05,53612
15,0.06,53244
16,0.05,53104
17,0.07,53240
18,0.06,55672
19,0.06,55416
20,0.05,55540
21,0.06,53616
22,0.06,53628
23,0.06,56296
24,0.06,53628
25,0.05,53372
26,0.06,53224
27,0.07,56080
28,0.05,55664
29,0.05,56208
30,0.06,56048
31,0.06,53460
32,0.06,53616
33,0.05,55544
34,0.06,55920
35,0.06,53388
36,0.06,55404
37,0.06,56040
38,0.07,53116
39,0.06,53244
40,0.08,55920
41,0.05,53372
42,0.05,55492
43,0.07,55656
44,0.06,53484
45,0.06,56176
46,0.07,56048
47,0.07,53104
48,0.05,53116
49,0.06,53324
50,0.05,53224
51,0.06,55548
52,0.07,56052
53,0.06,55548
54,0.06,53212
55,0.09,53488
56,0.06,55804
57,0.07,55800
58,0.06,53360
59,0.06,56060
60,0.06,53364
61,0.05,53624
62,0.06,55704
63,0.05,53232
64,0.06,53232
65,0.06,56296
66,0.06,53056
67,0.06,56048
68,0.06,56044
69,0.06,55540
70,0.06,53624
71,0.06,55596
72,0.06,56080
73,0.07,56296
74,0.07,55916
75,0.07,56176
76,0.07,55940
77,0.07,55916
78,0.07,56048
79,0.05,53488
80,0.06,56172
81,0.06,53484
82,0.06,55804
83,0.06,55532
84,0.06,53356
85,0.06,56396
86,0.05,53352
87,0.06,53228
88,0.07,55892
89,0.07,55932
90,0.07,53368
91,0.07,53488
92,0.06,53356
93,0.06,53372
94,0.07,55676
95,0.07,53492
96,0.06,53500
97,0.06,53372
98,0.06,53628
99,0.05,53236
100,0.05,55644
