Iteración,Tiempo(s),Memoria(KB)
1,0.07,56132
2,0.06,53756
3,0.06,55920
4,0.07,55660
5,0.06,56048
6,0.06,56236
7,0.07,56196
8,0.07,55784
9,0.07,56176
10,0.05,56044
11,0.07,56524
12,0.07,56300
13,0.07,55784
14,0.06,55548
15,0.06,56304
16,0.09,56004
17,0.07,56316
18,0.07,55664
19,0.08,55672
20,0.06,56428
21,0.06,55932
22,0.06,56300
23,0.06,55412
24,0.07,56304
25,0.06,55568
26,0.08,55888
27,0.06,56188
28,0.06,55960
29,0.07,56016
30,0.06,56552
31,0.06,56688
32,0.07,56052
33,0.07,55804
34,0.05,56300
35,0.06,56188
36,0.07,56308
37,0.06,56368
38,0.07,55852
39,0.06,56388
40,0.06,55784
41,0.06,56812
42,0.05,55932
43,0.06,56300
44,0.05,56304
45,0.06,55532
46,0.07,56428
47,0.06,53612
48,0.07,56428
49,0.06,56312
50,0.06,56048
51,0.07,56048
52,0.05,55804
53,0.10,57668
54,0.06,56172
55,0.05,55420
56,0.06,56236
57,0.06,55920
58,0.06,56044
59,0.06,56188
60,0.06,56696
61,0.06,56056
62,0.06,56708
63,0.08,55888
64,0.06,56176
65,0.07,55812
66,0.07,56092
67,0.06,53740
68,0.07,55876
69,0.06,56684
70,0.06,56836
71,0.06,55664
72,0.05,55932
73,0.07,56816
74,0.06,56304
75,0.07,56744
76,0.06,56428
77,0.08,56004
78,0.08,56568
79,0.08,56176
80,0.06,56588
81,0.06,56432
82,0.06,55928
83,0.07,56300
84,0.07,56316
85,0.06,56696
86,0.06,56440
87,0.06,56048
88,0.06,56188
89,0.05,56236
90,0.07,55912
91,0.09,55676
92,0.07,55700
93,0.06,56300
94,0.06,56952
95,0.05,55672
96,0.06,56316
97,0.06,56436
98,0.06,56316
99,0.07,56684
100,0.06,56280
