Iteración,Tiempo(s),Memoria(KB)
1,0.07,56524
2,0.06,55540
3,0.11,56564
4,0.06,56556
5,0.07,56208
6,0.06,55672
7,0.06,55660
8,0.06,55932
9,0.06,53740
10,0.06,55916
11,0.06,55788
12,0.08,55804
13,0.08,55792
14,0.06,55788
15,0.06,53712
16,0.08,56144
17,0.06,55792
18,0.07,56304
19,0.06,56564
20,0.07,55812
21,0.06,56168
22,0.07,55548
23,0.06,56176
24,0.06,56560
25,0.06,56076
26,0.06,56392
27,0.06,56176
28,0.06,56304
29,0.07,55788
30,0.07,57068
31,0.06,55684
32,0.06,56052
33,0.05,55916
34,0.07,56176
35,0.06,56056
36,0.07,55816
37,0.07,56168
38,0.06,56316
39,0.06,56428
40,0.07,56572
41,0.06,56168
42,0.07,55684
43,0.07,56268
44,0.06,56044
45,0.07,55924
46,0.06,56820
47,0.06,56428
48,0.07,56684
49,0.06,56304
50,0.05,56440
51,0.06,55664
52,0.07,55920
53,0.07,55676
54,0.07,56172
55,0.05,55660
56,0.06,54900
57,0.06,56412
58,0.06,55788
59,0.05,55532
60,0.07,56316
61,0.05,56044
62,0.07,56060
63,0.06,56068
64,0.07,56060
65,0.06,55784
66,0.07,56688
67,0.05,55664
68,0.07,55664
69,0.08,56780
70,0.07,56304
71,0.07,56920
72,0.06,55804
73,0.06,56752
74,0.05,55788
75,0.08,56060
76,0.06,56452
77,0.06,56668
78,0.06,56956
79,0.06,55924
80,0.05,55804
81,0.07,56828
82,0.06,56316
83,0.06,55792
84,0.08,56808
85,0.08,56816
86,0.07,56044
87,0.08,56808
88,0.06,55676
89,0.09,56300
90,0.07,56812
91,0.06,56172
92,0.06,56196
93,0.07,56060
94,0.06,56424
95,0.06,55932
96,0.06,56440
97,0.06,55668
98,0.06,56560
99,0.07,57640
100,0.07,55700
