Iteración,Tiempo(s),Memoria(KB)
1,0.07,55600
2,0.06,53616
3,0.05,55368
4,0.06,56144
5,0.06,53236
6,0.07,56316
7,0.08,53104
8,0.05,55420
9,0.05,55536
10,0.07,56296
11,0.06,55916
12,0.06,56140
13,0.06,56116
14,0.06,55536
15,0.06,55296
16,0.06,53140
17,0.08,55664
18,0.07,55420
19,0.06,55536
20,0.06,55544
21,0.06,53244
22,0.05,53492
23,0.06,56052
24,0.06,56172
25,0.06,53240
26,0.05,55532
27,0.06,55540
28,0.07,56424
29,0.06,55420
30,0.06,56060
31,0.06,53480
32,0.07,55420
33,0.07,53096
34,0.05,52976
35,0.05,55672
36,0.06,53244
37,0.06,55536
38,0.06,53360
39,0.07,56308
40,0.06,55416
41,0.06,53380
42,0.05,55800
43,0.05,53372
44,0.06,53484
45,0.06,56316
46,0.06,53232
47,0.08,55288
48,0.10,55800
49,0.06,56168
50,0.06,53368
51,0.06,53168
52,0.06,53612
53,0.06,53232
54,0.08,53244
55,0.07,52844
56,0.06,55932
57,0.06,53368
58,0.06,55540
59,0.06,53104
60,0.05,55932
61,0.06,55788
62,0.06,53356
63,0.07,55888
64,0.06,53372
65,0.05,55388
66,0.06,53244
67,0.06,53752
68,0.05,53228
69,0.05,55404
70,0.06,53500
71,0.07,53252
72,0.05,55788
73,0.07,56132
74,0.06,53744
75,0.07,56024
76,0.06,56196
77,0.06,53096
78,0.06,39960
79,0.06,53356
80,0.06,53360
81,0.07,56152
82,0.06,56188
83,0.06,56176
84,0.06,53360
85,0.05,53500
86,0.06,55772
87,0.06,53612
88,0.06,53500
89,0.06,56168
90,0.06,56028
91,0.05,53104
92,0.06,53624
93,0.06,53236
94,0.06,53352
95,0.06,56012
96,0.05,55676
97,0.07,55676
98,0.05,55788
99,0.07,55672
100,0.06,53428
