Iteración,Tiempo(s),Memoria(KB)
1,0.06,55536
2,0.11,56708
3,0.07,55788
4,0.07,55924
5,0.06,53872
6,0.06,55404
7,0.07,55672
8,0.07,56060
9,0.08,55664
10,0.07,56444
11,0.06,56040
12,0.05,55536
13,0.06,56316
14,0.07,53488
15,0.06,56300
16,0.07,54000
17,0.07,56444
18,0.08,57212
19,0.07,56440
20,0.08,55660
21,0.08,57156
22,0.07,53368
23,0.08,56044
24,0.06,53744
25,0.06,56572
26,0.06,56836
27,0.06,55932
28,0.05,55548
29,0.06,55660
30,0.07,55664
31,0.06,56012
32,0.07,56808
33,0.07,56060
34,0.08,57460
35,0.06,55640
36,0.06,55676
37,0.06,56188
38,0.06,56944
39,0.06,55876
40,0.06,56816
41,0.07,55676
42,0.06,56192
43,0.05,55664
44,0.05,56052
45,0.06,55556
46,0.08,55812
47,0.05,55676
48,0.06,56452
49,0.06,55792
50,0.07,55784
51,0.05,55792
52,0.07,56816
53,0.07,56044
54,0.06,56472
55,0.06,56572
56,0.06,55788
57,0.08,56436
58,0.07,57212
59,0.07,55928
60,0.06,55788
61,0.06,55792
62,0.06,55532
63,0.06,56940
64,0.06,56432
65,0.07,55944
66,0.07,55932
67,0.06,56432
68,0.06,55800
69,0.05,55800
70,0.06,56720
71,0.06,55792
72,0.08,55676
73,0.06,55796
74,0.07,55664
75,0.07,56396
76,0.07,56132
77,0.06,56188
78,0.07,55784
79,0.09,57072
80,0.06,55792
81,0.07,56272
82,0.07,55920
83,0.07,56188
84,0.05,55660
85,0.07,55916
86,0.06,56104
87,0.07,56684
88,0.07,55664
89,0.07,55888
90,0.07,56168
91,0.07,56556
92,0.06,53488
93,0.05,55792
94,0.06,56424
95,0.06,56444
96,0.06,55916
97,0.08,55676
98,0.06,56304
99,0.06,55916
100,0.06,55540
