Iteración,Tiempo(s),Memoria(KB)
1,0.09,56684
2,0.06,55664
3,0.06,55660
4,0.06,57068
5,0.07,56912
6,0.07,55160
7,0.07,55756
8,0.07,56176
9,0.07,56300
10,0.06,55916
11,0.06,56168
12,0.07,56828
13,0.06,56296
14,0.07,55928
15,0.06,56588
16,0.07,56688
17,0.09,55404
18,0.07,55376
19,0.06,55916
20,0.06,56316
21,0.07,55800
22,0.07,56452
23,0.07,56044
24,0.06,56688
25,0.07,56108
26,0.06,55532
27,0.06,55664
28,0.06,55292
29,0.06,55920
30,0.06,56304
31,0.07,55664
32,0.07,56068
33,0.07,56184
34,0.06,56572
35,0.06,56052
36,0.07,55804
37,0.06,56044
38,0.07,57204
39,0.06,56188
40,0.07,55800
41,0.07,55912
42,0.07,56172
43,0.06,56428
44,0.05,56296
45,0.06,55932
46,0.06,55792
47,0.08,56700
48,0.06,56012
49,0.06,56188
50,0.07,53496
51,0.07,56436
52,0.06,55920
53,0.07,56060
54,0.06,56048
55,0.06,55628
56,0.06,55940
57,0.06,56016
58,0.07,56564
59,0.06,56308
60,0.06,56444
61,0.06,56952
62,0.06,56676
63,0.06,56304
64,0.06,56428
65,0.06,55660
66,0.06,56680
67,0.07,55920
68,0.06,56300
69,0.07,56176
70,0.05,56004
71,0.07,55792
72,0.05,55536
73,0.06,55788
74,0.06,55748
75,0.06,53612
76,0.09,56392
77,0.07,55784
78,0.06,56044
79,0.08,56308
80,0.06,56048
81,0.06,56556
82,0.06,56316
83,0.06,55800
84,0.05,55536
85,0.05,55548
86,0.06,55676
87,0.06,56180
88,0.07,56220
89,0.06,55672
90,0.07,55768
91,0.06,53720
92,0.07,56956
93,0.06,56316
94,0.06,56044
95,0.06,56432
96,0.08,55660
97,0.06,55928
98,0.06,56180
99,0.07,55980
100,0.06,53484
