Iteración,Tiempo(s),Memoria(KB)
1,0.06,55672
2,0.06,55792
3,0.07,55620
4,0.07,53868
5,0.05,55660
6,0.06,53500
7,0.06,53100
8,0.07,55920
9,0.06,53748
10,0.07,55664
11,0.05,53368
12,0.06,53580
13,0.06,53196
14,0.07,55408
15,0.06,55792
16,0.07,55912
17,0.06,55660
18,0.07,56044
19,0.06,52976
20,0.07,55672
21,0.06,53616
22,0.06,56044
23,0.07,55568
24,0.07,55792
25,0.06,53364
26,0.05,53232
27,0.07,56324
28,0.06,56068
29,0.06,55288
30,0.06,55660
31,0.07,56168
32,0.05,55932
33,0.06,53328
34,0.07,55920
35,0.06,55664
36,0.07,55676
37,0.06,53444
38,0.06,55784
39,0.06,56052
40,0.06,53480
41,0.05,53228
42,0.06,53356
43,0.06,53636
44,0.06,53360
45,0.05,55928
46,0.06,55676
47,0.09,55852
48,0.06,53228
49,0.07,55600
50,0.06,55676
51,0.06,53356
52,0.07,53352
53,0.05,53116
54,0.06,56084
55,0.05,55536
56,0.06,55788
57,0.06,53244
58,0.06,56172
59,0.06,53360
60,0.06,53480
61,0.06,55660
62,0.07,56388
63,0.06,53484
64,0.05,53500
65,0.06,56188
66,0.06,55540
67,0.06,53356
68,0.07,55920
69,0.06,53748
70,0.05,55532
71,0.06,52988
72,0.06,53328
73,0.06,53444
74,0.05,53364
75,0.06,55804
76,0.06,55672
77,0.06,53368
78,0.06,55896
79,0.05,55548
80,0.06,53116
81,0.06,55796
82,0.06,56016
83,0.05,53372
84,0.06,53240
85,0.07,53228
86,0.06,55428
87,0.05,53112
88,0.05,53356
89,0.06,55664
90,0.07,55924
91,0.07,53484
92,0.08,55920
93,0.06,55812
94,0.05,53500
95,0.06,53500
96,0.05,55556
97,0.06,55912
98,0.06,55928
99,0.05,55672
100,0.05,53360
