Iteración,Tiempo(s),Memoria(KB)
1,0.07,56304
2,0.06,56428
3,0.07,55916
4,0.06,55564
5,0.06,56296
6,0.06,56440
7,0.06,55920
8,0.08,55800
9,0.06,55916
10,0.06,56300
11,0.07,56188
12,0.08,56176
13,0.06,56436
14,0.07,55544
15,0.07,55664
16,0.08,56044
17,0.06,56828
18,0.07,55788
19,0.06,55932
20,0.07,56316
21,0.06,56180
22,0.06,56956
23,0.06,56304
24,0.07,56172
25,0.06,56304
26,0.06,55824
27,0.06,56540
28,0.06,56428
29,0.07,55684
30,0.06,55928
31,0.06,56176
32,0.06,57072
33,0.06,55648
34,0.06,55916
35,0.06,55788
36,0.06,55540
37,0.09,56952
38,0.07,56060
39,0.06,56316
40,0.06,56564
41,0.06,56684
42,0.05,56568
43,0.06,55624
44,0.07,55548
45,0.07,56944
46,0.05,56168
47,0.07,56048
48,0.07,56048
49,0.06,53488
50,0.07,56004
51,0.08,55804
52,0.09,56176
53,0.06,56304
54,0.06,55276
55,0.06,56428
56,0.06,55804
57,0.07,56052
58,0.06,56296
59,0.06,54512
60,0.06,55676
61,0.06,56428
62,0.06,55800
63,0.06,56556
64,0.06,55788
65,0.05,55932
66,0.06,55912
67,0.06,56048
68,0.07,55656
69,0.06,55788
70,0.06,55676
71,0.07,55676
72,0.07,55548
73,0.07,56312
74,0.06,56700
75,0.07,55700
76,0.07,55540
77,0.05,55924
78,0.06,56708
79,0.06,56688
80,0.06,55920
81,0.06,55656
82,0.07,55940
83,0.06,53756
84,0.06,56316
85,0.05,55152
86,0.07,56008
87,0.06,56688
88,0.05,55664
89,0.07,55796
90,0.06,56316
91,0.06,55940
92,0.06,55660
93,0.06,56180
94,0.06,56560
95,0.05,56436
96,0.07,56048
97,0.05,55416
98,0.07,55788
99,0.06,55788
100,0.06,56440
