Iteración,Tiempo(s),Memoria(KB)
1,0.06,55528
2,0.07,55676
3,0.06,40304
4,0.07,56044
5,0.06,55920
6,0.06,53072
7,0.05,55544
8,0.06,53484
9,0.07,53372
10,0.06,53232
11,0.06,53744
12,0.06,53488
13,0.07,55400
14,0.07,56180
15,0.07,40308
16,0.07,53356
17,0.06,53484
18,0.06,53560
19,0.06,55804
20,0.06,53104
21,0.07,55940
22,0.06,56052
23,0.06,52972
24,0.05,53264
25,0.05,55548
26,0.06,53232
27,0.07,56176
28,0.07,56056
29,0.06,55320
30,0.06,53612
31,0.07,53360
32,0.06,56048
33,0.06,53496
34,0.08,53316
35,0.05,55932
36,0.06,53488
37,0.08,55924
38,0.06,53372
39,0.07,55656
40,0.05,53488
41,0.06,55804
42,0.06,53228
43,0.06,55804
44,0.06,56048
45,0.07,56180
46,0.05,53624
47,0.06,53356
48,0.05,53240
49,0.06,55768
50,0.06,53100
51,0.05,55920
52,0.07,56176
53,0.06,53112
54,0.05,53488
55,0.06,53612
56,0.06,55472
57,0.06,55920
58,0.06,56564
59,0.05,55404
60,0.07,55800
61,0.06,53228
62,0.06,56044
63,0.05,55528
64,0.06,56304
65,0.06,56184
66,0.06,56180
67,0.07,55916
68,0.06,53208
69,0.06,56060
70,0.06,53360
71,0.05,53748
72,0.06,53112
73,0.07,55792
74,0.06,56060
75,0.06,53500
76,0.07,55788
77,0.07,55924
78,0.05,53380
79,0.06,55748
80,0.12,55792
81,0.07,55440
82,0.05,56060
83,0.06,53360
84,0.07,55912
85,0.06,53616
86,0.06,53500
87,0.06,56312
88,0.07,53244
89,0.06,55656
90,0.07,55768
91,0.06,55924
92,0.07,55536
93,0.09,53020
94,0.06,53360
95,0.08,55404
96,0.07,55724
97,0.07,56108
98,0.08,52988
99,0.09,53100
100,0.07,53100
