Iteración,Tiempo(s),Memoria(KB)
1,0.07,56176
2,0.06,56308
3,0.08,55932
4,0.07,55940
5,0.09,55804
6,0.07,55276
7,0.05,56060
8,0.06,56280
9,0.07,55912
10,0.06,53992
11,0.06,56308
12,0.05,55788
13,0.05,56048
14,0.07,56236
15,0.07,56444
16,0.06,56564
17,0.05,55796
18,0.08,55796
19,0.07,55916
20,0.05,55628
21,0.06,55788
22,0.06,56568
23,0.06,56172
24,0.06,55880
25,0.07,56700
26,0.08,55788
27,0.06,56300
28,0.06,56316
29,0.06,56312
30,0.09,56260
31,0.06,56188
32,0.06,56440
33,0.05,55676
34,0.06,55792
35,0.06,55676
36,0.07,55788
37,0.06,56828
38,0.06,56060
39,0.06,53368
40,0.07,56304
41,0.08,55656
42,0.06,56440
43,0.06,56464
44,0.06,56300
45,0.06,56188
46,0.06,57072
47,0.05,55932
48,0.07,55664
49,0.07,55804
50,0.07,56060
51,0.09,56048
52,0.07,55788
53,0.05,55664
54,0.06,56056
55,0.06,55760
56,0.07,56176
57,0.07,56044
58,0.09,55916
59,0.09,56048
60,0.06,55664
61,0.07,56684
62,0.08,56312
63,0.08,56708
64,0.06,56444
65,0.07,56172
66,0.07,56276
67,0.07,55640
68,0.06,56304
69,0.06,56296
70,0.06,55912
71,0.06,55420
72,0.05,55660
73,0.06,56308
74,0.07,55684
75,0.05,55656
76,0.06,56188
77,0.07,56048
78,0.06,56684
79,0.07,55788
80,0.06,56196
81,0.06,56316
82,0.07,56692
83,0.06,56180
84,0.06,56316
85,0.05,55912
86,0.07,55400
87,0.06,56296
88,0.06,55916
89,0.05,55804
90,0.07,56052
91,0.05,55804
92,0.07,56052
93,0.06,54000
94,0.06,56700
95,0.06,55784
96,0.05,55796
97,0.06,56304
98,0.06,56048
99,0.06,56556
100,0.07,57072
