Iteración,Tiempo(s),Memoria(KB)
1,0.05,55660
2,0.06,53244
3,0.06,55416
4,0.06,55788
5,0.06,53232
6,0.06,53448
7,0.08,55788
8,0.07,55912
9,0.06,55664
10,0.05,53744
11,0.06,56060
12,0.05,53368
13,0.05,55420
14,0.05,53244
15,0.07,53252
16,0.07,53740
17,0.06,56068
18,0.06,56188
19,0.06,53352
20,0.11,56180
21,0.06,53616
22,0.06,53484
23,0.06,55536
24,0.06,53164
25,0.05,53372
26,0.05,53620
27,0.06,52996
28,0.07,55796
29,0.06,53224
30,0.05,53240
31,0.06,55676
32,0.05,56172
33,0.06,53232
34,0.05,53228
35,0.06,53356
36,0.07,55932
37,0.06,55544
38,0.06,55792
39,0.06,53336
40,0.08,56144
41,0.06,53100
42,0.06,55916
43,0.07,55784
44,0.05,56048
45,0.06,53496
46,0.05,55420
47,0.05,53744
48,0.06,56316
49,0.07,55836
50,0.05,53360
51,0.06,53072
52,0.05,55428
53,0.05,55804
54,0.06,56040
55,0.06,55920
56,0.07,53100
57,0.07,53456
58,0.06,55804
59,0.06,53484
60,0.05,55664
61,0.06,53492
62,0.07,56048
63,0.06,53364
64,0.06,56332
65,0.07,55664
66,0.06,56316
67,0.06,53500
68,0.06,53484
69,0.05,53236
70,0.06,55788
71,0.06,53372
72,0.06,53360
73,0.07,53500
74,0.05,55548
75,0.06,53488
76,0.07,56060
77,0.06,53500
78,0.06,56048
79,0.06,55576
80,0.07,56184
81,0.06,53372
82,0.06,53360
83,0.05,55544
84,0.05,55912
85,0.07,55748
86,0.06,55928
87,0.05,55900
88,0.06,56304
89,0.05,55428
90,0.07,55924
91,0.06,53528
92,0.05,55672
93,0.06,55792
94,0.06,56060
95,0.07,55804
96,0.06,53500
97,0.07,55676
98,0.06,53096
99,0.05,55664
100,0.06,56048
