Iteración,Tiempo(s),Memoria(KB)
1,0.06,55668
2,0.07,56140
3,0.06,56232
4,0.07,56556
5,0.06,53612
6,0.06,56188
7,0.06,55544
8,0.09,55876
9,0.07,55548
10,0.06,55284
11,0.06,55536
12,0.06,55660
13,0.06,55532
14,0.08,56824
15,0.06,56436
16,0.07,56184
17,0.06,56680
18,0.06,56044
19,0.07,56560
20,0.07,55788
21,0.08,56296
22,0.07,55920
23,0.07,55928
24,0.06,56396
25,0.07,55416
26,0.06,56176
27,0.06,56300
28,0.06,55548
29,0.06,56300
30,0.06,55804
31,0.07,56060
32,0.06,56316
33,0.06,56424
34,0.06,56140
35,0.08,56944
36,0.07,55792
37,0.06,56188
38,0.07,56304
39,0.08,56452
40,0.10,56048
41,0.07,55664
42,0.07,54516
43,0.07,56316
44,0.07,55928
45,0.06,56048
46,0.06,56176
47,0.10,56168
48,0.07,56204
49,0.06,55664
50,0.05,55664
51,0.06,53492
52,0.05,55664
53,0.06,55804
54,0.07,55664
55,0.07,56172
56,0.07,56444
57,0.06,56276
58,0.06,55788
59,0.06,55664
60,0.06,55536
61,0.06,56044
62,0.06,56808
63,0.06,56172
64,0.06,56444
65,0.06,56688
66,0.05,56440
67,0.07,57852
68,0.08,57200
69,0.06,56324
70,0.06,56300
71,0.06,55920
72,0.07,56316
73,0.06,56336
74,0.06,55888
75,0.07,56028
76,0.06,55804
77,0.06,53740
78,0.07,55912
79,0.06,56316
80,0.06,56060
81,0.06,56176
82,0.05,55632
83,0.06,56452
84,0.07,55408
85,0.06,56304
86,0.06,55828
87,0.05,55792
88,0.06,55916
89,0.07,56048
90,0.06,56300
91,0.06,55676
92,0.07,56060
93,0.07,56180
94,0.06,56432
95,0.05,55916
96,0.07,56424
97,0.06,56304
98,0.06,56644
99,0.06,56016
100,0.06,55536
