Iteración,Tiempo(s),Memoria(KB)
1,0.07,56176
2,0.07,56176
3,0.07,53360
4,0.07,56044
5,0.05,55800
6,0.07,53360
7,0.07,55788
8,0.08,55756
9,0.06,56144
10,0.06,53104
11,0.07,55544
12,0.07,56060
13,0.06,53488
14,0.06,56172
15,0.06,53372
16,0.09,55660
17,0.07,55804
18,0.06,53484
19,0.06,53744
20,0.07,53584
21,0.07,53484
22,0.07,53244
23,0.06,55536
24,0.06,55404
25,0.07,55920
26,0.07,56044
27,0.06,53104
28,0.06,55916
29,0.05,53360
30,0.07,55788
31,0.05,55628
32,0.05,53528
33,0.06,53500
34,0.06,53484
35,0.06,53228
36,0.06,53340
37,0.07,55928
38,0.06,55660
39,0.06,53104
40,0.05,53628
41,0.06,55932
42,0.07,52588
43,0.09,55848
44,0.07,56056
45,0.06,56180
46,0.10,53548
47,0.06,52988
48,0.07,55792
49,0.06,55916
50,0.06,53500
51,0.06,55548
52,0.06,53112
53,0.06,53372
54,0.07,56048
55,0.05,53608
56,0.06,55440
57,0.05,55668
58,0.05,55420
59,0.06,56060
60,0.06,53232
61,0.07,53736
62,0.06,53252
63,0.07,55784
64,0.06,53372
65,0.06,53548
66,0.07,53616
67,0.05,53360
68,0.06,55656
69,0.07,55920
70,0.07,55788
71,0.07,55644
72,0.06,53228
73,0.06,55932
74,0.06,55804
75,0.06,55684
76,0.06,53492
77,0.09,56400
78,0.07,55804
79,0.06,53368
80,0.07,53488
81,0.06,53240
82,0.05,53488
83,0.08,55528
84,0.06,55676
85,0.06,55668
86,0.07,56324
87,0.06,56044
88,0.05,53372
89,0.06,55544
90,0.06,53356
91,0.07,55932
92,0.07,55916
93,0.06,53372
94,0.05,53368
95,0.05,55420
96,0.06,53080
97,0.06,53372
98,0.06,56444
99,0.05,53356
100,0.06,55788
