Iteración,Tiempo(s),Memoria(KB)
1,0.07,56564
2,0.05,55292
3,0.06,55420
4,0.06,56316
5,0.09,53736
6,0.07,56572
7,0.06,55784
8,0.06,56336
9,0.06,55664
10,0.09,56644
11,0.05,56300
12,0.05,55876
13,0.08,57620
14,0.07,55732
15,0.06,56308
16,0.07,55408
17,0.06,55784
18,0.06,56176
19,0.06,55660
20,0.06,56304
21,0.07,55792
22,0.06,55540
23,0.06,56428
24,0.06,55912
25,0.06,56444
26,0.05,55540
27,0.07,56684
28,0.06,55664
29,0.06,57076
30,0.07,56316
31,0.06,55684
32,0.06,55448
33,0.07,56172
34,0.06,56316
35,0.06,56060
36,0.07,55932
37,0.07,56700
38,0.06,56296
39,0.07,55812
40,0.06,56172
41,0.07,55932
42,0.06,53752
43,0.06,55784
44,0.08,55544
45,0.07,56556
46,0.06,56816
47,0.06,56428
48,0.05,55916
49,0.06,53500
50,0.07,55672
51,0.06,55932
52,0.06,56188
53,0.05,55928
54,0.07,56708
55,0.06,55804
56,0.06,56304
57,0.07,56316
58,0.07,55804
59,0.08,56196
60,0.05,55932
61,0.06,55920
62,0.06,55792
63,0.08,56300
64,0.09,56312
65,0.06,55480
66,0.06,55548
67,0.06,55668
68,0.06,55932
69,0.06,56300
70,0.06,55548
71,0.06,56316
72,0.07,56436
73,0.06,55796
74,0.06,56172
75,0.06,56424
76,0.06,56452
77,0.08,56172
78,0.06,55804
79,0.05,55804
80,0.06,53736
81,0.06,55640
82,0.06,55292
83,0.07,57072
84,0.06,55532
85,0.06,55920
86,0.06,56144
87,0.07,56444
88,0.06,55532
89,0.07,56568
90,0.10,56204
91,0.06,56060
92,0.06,56180
93,0.07,55916
94,0.06,56316
95,0.05,55160
96,0.05,55408
97,0.06,56300
98,0.06,55540
99,0.05,55660
100,0.06,56828
