Iteración,Tiempo(s),Memoria(KB)
1,0.08,56176
2,0.08,56556
3,0.07,55792
4,0.07,55924
5,0.06,55952
6,0.07,56572
7,0.09,56104
8,0.06,56560
9,0.06,55912
10,0.06,56304
11,0.06,56708
12,0.07,56452
13,0.06,55756
14,0.06,56060
15,0.06,53236
16,0.06,55548
17,0.07,53616
18,0.07,55656
19,0.06,56144
20,0.06,55292
21,0.06,55660
22,0.07,55788
23,0.06,56312
24,0.05,55532
25,0.06,55548
26,0.07,56048
27,0.07,56188
28,0.06,56144
29,0.06,56688
30,0.06,55932
31,0.06,56012
32,0.06,56540
33,0.06,56444
34,0.06,56692
35,0.07,55800
36,0.07,56176
37,0.06,56172
38,0.06,55532
39,0.06,56068
40,0.07,56572
41,0.06,55676
42,0.07,56208
43,0.06,56644
44,0.06,56816
45,0.06,56300
46,0.07,55916
47,0.07,55916
48,0.06,53372
49,0.07,55984
50,0.06,56176
51,0.06,56296
52,0.06,53488
53,0.06,55920
54,0.06,55824
55,0.06,56184
56,0.06,55772
57,0.05,55532
58,0.06,56188
59,0.06,56828
60,0.06,56680
61,0.06,55920
62,0.06,56308
63,0.07,56944
64,0.07,55920
65,0.07,56316
66,0.07,55928
67,0.07,55544
68,0.06,55672
69,0.06,56444
70,0.06,55528
71,0.08,56040
72,0.06,55536
73,0.06,57084
74,0.06,56304
75,0.06,55548
76,0.06,55784
77,0.06,56304
78,0.06,56260
79,0.06,55884
80,0.07,56180
81,0.07,55828
82,0.08,55532
83,0.06,55548
84,0.06,55676
85,0.06,53360
86,0.05,55548
87,0.07,55556
88,0.06,55932
89,0.06,56376
90,0.06,56444
91,0.07,55928
92,0.06,56008
93,0.11,57140
94,0.06,55760
95,0.06,56708
96,0.07,56180
97,0.06,56044
98,0.06,55668
99,0.06,56708
100,0.06,56876
