Iteración,Tiempo(s),Memoria(KB)
1,0.07,56176
2,0.07,55420
3,0.07,56080
4,0.07,55896
5,0.08,55920
6,0.06,53104
7,0.05,53356
8,0.06,53316
9,0.07,56424
10,0.06,55916
11,0.06,53372
12,0.07,55788
13,0.06,55940
14,0.06,53244
15,0.07,55932
16,0.06,53060
17,0.07,56296
18,0.07,53232
19,0.07,53240
20,0.06,55916
21,0.07,40316
22,0.06,56168
23,0.06,53036
24,0.06,55852
25,0.06,55276
26,0.07,56408
27,0.06,53500
28,0.06,55804
29,0.06,53464
30,0.06,53224
31,0.06,53308
32,0.05,55664
33,0.06,55920
34,0.07,53212
35,0.06,40432
36,0.06,53500
37,0.06,55920
38,0.07,56048
39,0.06,53488
40,0.06,53228
41,0.10,55864
42,0.06,53240
43,0.05,53500
44,0.07,56172
45,0.06,52976
46,0.06,53372
47,0.06,53616
48,0.05,53488
49,0.06,53508
50,0.06,55756
51,0.06,40168
52,0.07,55784
53,0.06,56172
54,0.05,55280
55,0.07,55920
56,0.06,55932
57,0.05,55800
58,0.06,56044
59,0.07,53360
60,0.07,55956
61,0.06,56172
62,0.06,55548
63,0.06,53368
64,0.07,56324
65,0.06,40172
66,0.05,53360
67,0.06,53096
68,0.06,55404
69,0.07,55500
70,0.06,53236
71,0.05,53228
72,0.07,56176
73,0.06,53232
74,0.07,55876
75,0.06,53244
76,0.05,55420
77,0.06,53228
78,0.05,55792
79,0.05,53372
80,0.06,53500
81,0.07,53356
82,0.07,56180
83,0.08,53628
84,0.07,55888
85,0.06,56176
86,0.06,56308
87,0.07,55920
88,0.06,53244
89,0.05,55788
90,0.06,55540
91,0.07,56300
92,0.06,53308
93,0.06,55920
94,0.06,53484
95,0.05,55544
96,0.06,55784
97,0.05,55408
98,0.08,56176
99,0.07,53276
100,0.07,56044
