Iteración,Tiempo(s),Memoria(KB)
1,0.06,57080
2,0.06,56316
3,0.06,55812
4,0.06,55548
5,0.06,55660
6,0.07,55684
7,0.05,56188
8,0.06,56176
9,0.06,56560
10,0.06,56444
11,0.06,56700
12,0.06,56184
13,0.07,56060
14,0.07,56168
15,0.05,55292
16,0.06,56316
17,0.05,55668
18,0.06,55532
19,0.06,56172
20,0.06,53900
21,0.06,56572
22,0.07,55664
23,0.05,55428
24,0.06,55420
25,0.06,55804
26,0.06,56048
27,0.07,56056
28,0.05,55788
29,0.07,56316
30,0.06,56424
31,0.06,55676
32,0.06,55628
33,0.06,56280
34,0.06,55916
35,0.06,55792
36,0.06,56048
37,0.06,56300
38,0.06,55536
39,0.07,56308
40,0.09,56436
41,0.07,56048
42,0.06,56572
43,0.06,56060
44,0.06,55768
45,0.06,56304
46,0.06,55400
47,0.05,55656
48,0.07,55668
49,0.06,56040
50,0.06,56556
51,0.06,55556
52,0.07,56044
53,0.09,56560
54,0.07,55804
55,0.07,55924
56,0.05,56188
57,0.07,56444
58,0.06,55544
59,0.06,55788
60,0.06,55932
61,0.06,56304
62,0.06,56440
63,0.06,55764
64,0.06,56424
65,0.05,56172
66,0.07,55796
67,0.05,56188
68,0.07,56700
69,0.06,56432
70,0.08,56432
71,0.06,56156
72,0.06,55888
73,0.05,55796
74,0.06,56812
75,0.06,56268
76,0.07,56188
77,0.07,56060
78,0.05,55548
79,0.06,53720
80,0.05,56024
81,0.06,55760
82,0.06,55276
83,0.10,56684
84,0.07,56188
85,0.06,53244
86,0.06,56312
87,0.07,56552
88,0.06,56308
89,0.06,56428
90,0.06,56400
91,0.07,55812
92,0.05,55400
93,0.06,55452
94,0.08,55824
95,0.06,57072
96,0.07,55788
97,0.06,55664
98,0.06,55804
99,0.07,55784
100,0.06,55500
