Iteración,Tiempo(s),Memoria(KB)
1,0.06,53356
2,0.06,55688
3,0.06,56052
4,0.06,53244
5,0.07,56060
6,0.07,53116
7,0.05,53356
8,0.06,53500
9,0.06,55920
10,0.06,55920
11,0.06,55412
12,0.07,53612
13,0.06,53096
14,0.06,55568
15,0.06,53016
16,0.06,53096
17,0.06,53596
18,0.07,52968
19,0.06,53372
20,0.07,56300
21,0.05,53464
22,0.06,53244
23,0.06,56084
24,0.06,53224
25,0.07,55536
26,0.05,53500
27,0.06,55920
28,0.05,55536
29,0.06,55408
30,0.06,53148
31,0.06,53500
32,0.05,55404
33,0.05,53500
34,0.05,55536
35,0.07,55932
36,0.06,56316
37,0.07,56048
38,0.06,55548
39,0.06,56184
40,0.05,56188
41,0.07,55664
42,0.05,53488
43,0.06,55848
44,0.06,53372
45,0.05,55528
46,0.06,53488
47,0.07,55784
48,0.05,53400
49,0.07,56068
50,0.06,55664
51,0.06,55968
52,0.06,55408
53,0.06,53100
54,0.06,56000
55,0.07,53356
56,0.06,55804
57,0.06,56060
58,0.05,53644
59,0.06,53628
60,0.07,56060
61,0.06,56296
62,0.06,53616
63,0.07,53036
64,0.05,55536
65,0.06,55928
66,0.06,55916
67,0.06,55796
68,0.05,53628
69,0.06,56044
70,0.06,53360
71,0.07,56172
72,0.07,53556
73,0.06,55664
74,0.06,55920
75,0.07,56044
76,0.06,53364
77,0.07,55528
78,0.07,55492
79,0.06,56044
80,0.05,55548
81,0.06,53496
82,0.05,55676
83,0.06,55796
84,0.10,56044
85,0.06,55660
86,0.06,56560
87,0.06,56060
88,0.06,56316
89,0.06,55364
90,0.06,53612
91,0.07,53104
92,0.05,53740
93,0.06,53244
94,0.06,55932
95,0.08,55772
96,0.05,55420
97,0.05,55536
98,0.06,55796
99,0.06,53228
100,0.06,53608
