Iteración,Tiempo(s),Memoria(KB)
1,0.06,55916
2,0.06,55932
3,0.06,55724
4,0.06,55740
5,0.05,53224
6,0.05,53380
7,0.06,56056
8,0.06,55924
9,0.08,56040
10,0.06,53356
11,0.07,54916
12,0.06,55812
13,0.06,56044
14,0.07,55668
15,0.06,53456
16,0.07,55788
17,0.07,55676
18,0.06,55784
19,0.06,53360
20,0.06,56044
21,0.06,53516
22,0.08,55864
23,0.05,55544
24,0.06,56068
25,0.06,53484
26,0.06,53332
27,0.07,53360
28,0.06,54700
29,0.05,53264
30,0.06,55940
31,0.05,40312
32,0.06,55784
33,0.06,40056
34,0.05,56060
35,0.06,55812
36,0.06,56300
37,0.05,53628
38,0.05,55548
39,0.06,55916
40,0.07,55804
41,0.05,53496
42,0.06,53372
43,0.05,55804
44,0.07,56324
45,0.06,53612
46,0.06,53500
47,0.05,55408
48,0.06,53224
49,0.05,53612
50,0.06,55540
51,0.06,56048
52,0.06,55428
53,0.06,53292
54,0.06,55940
55,0.07,53240
56,0.05,53488
57,0.05,53360
58,0.07,55804
59,0.08,40436
60,0.06,53588
61,0.07,56048
62,0.07,53616
63,0.05,53488
64,0.06,53228
65,0.06,53360
66,0.06,53224
67,0.06,53232
68,0.06,53372
69,0.06,56060
70,0.05,55536
71,0.06,56044
72,0.05,40436
73,0.06,53516
74,0.05,56188
75,0.07,55932
76,0.06,53232
77,0.06,56048
78,0.06,56060
79,0.06,53204
80,0.07,55928
81,0.06,53488
82,0.06,55760
83,0.06,56048
84,0.07,55920
85,0.06,53236
86,0.07,55792
87,0.05,55492
88,0.06,56280
89,0.06,53244
90,0.06,55920
91,0.05,40188
92,0.07,56188
93,0.07,40316
94,0.06,56072
95,0.05,56008
96,0.06,53492
97,0.08,55684
98,0.06,53752
99,0.06,56304
100,0.05,56060
