Iteración,Tiempo(s),Memoria(KB)
1,0.08,55420
2,0.06,53612
3,0.06,53748
4,0.06,55664
5,0.06,53360
6,0.07,53380
7,0.07,56304
8,0.05,55656
9,0.07,56172
10,0.08,56168
11,0.07,55664
12,0.06,53616
13,0.07,55376
14,0.06,53360
15,0.08,53572
16,0.06,53452
17,0.06,53612
18,0.08,56048
19,0.09,53228
20,0.08,56044
21,0.06,55928
22,0.07,55792
23,0.06,53624
24,0.06,53228
25,0.07,55792
26,0.06,55672
27,0.05,53500
28,0.06,55912
29,0.06,56060
30,0.05,55404
31,0.05,53228
32,0.07,55788
33,0.05,53228
34,0.06,53712
35,0.05,55548
36,0.07,55788
37,0.05,53608
38,0.06,55788
39,0.06,56176
40,0.05,53232
41,0.06,53236
42,0.06,55640
43,0.06,56068
44,0.06,53352
45,0.06,53228
46,0.07,56184
47,0.06,56556
48,0.05,52976
49,0.06,53356
50,0.06,55536
51,0.06,56188
52,0.06,53360
53,0.10,55932
54,0.06,52988
55,0.05,53360
56,0.06,53232
57,0.06,53500
58,0.06,56176
59,0.06,52972
60,0.05,53616
61,0.06,53112
62,0.07,56424
63,0.07,56044
64,0.07,55784
65,0.05,55536
66,0.05,55800
67,0.07,56188
68,0.06,53612
69,0.06,53496
70,0.05,53228
71,0.06,55420
72,0.06,53624
73,0.05,52988
74,0.05,55548
75,0.06,53672
76,0.06,55668
77,0.05,53004
78,0.05,55656
79,0.06,53316
80,0.07,56048
81,0.06,53144
82,0.07,53240
83,0.07,52884
84,0.07,56300
85,0.07,53488
86,0.06,56044
87,0.06,53372
88,0.07,53372
89,0.07,53628
90,0.06,53124
91,0.07,56044
92,0.09,55660
93,0.06,53232
94,0.06,55760
95,0.05,53228
96,0.05,55660
97,0.07,53116
98,0.07,56056
99,0.06,53356
100,0.06,56184
