Iteración,Tiempo(s),Memoria(KB)
1,0.06,53352
2,0.06,53488
3,0.06,55788
4,0.06,55804
5,0.06,53136
6,0.07,56068
7,0.06,55528
8,0.06,56044
9,0.05,53624
10,0.06,53352
11,0.06,56180
12,0.06,56172
13,0.06,56048
14,0.07,55292
15,0.06,53244
16,0.07,56060
17,0.06,40044
18,0.07,53116
19,0.06,53356
20,0.06,40448
21,0.06,52996
22,0.06,53372
23,0.06,56180
24,0.06,55660
25,0.07,55788
26,0.07,53500
27,0.06,53232
28,0.05,55536
29,0.06,56044
30,0.06,53372
31,0.06,53372
32,0.06,56140
33,0.07,55536
34,0.05,53496
35,0.05,56300
36,0.09,53416
37,0.06,53352
38,0.05,53744
39,0.07,55932
40,0.06,55532
41,0.07,53368
42,0.07,55792
43,0.06,53488
44,0.05,53580
45,0.05,55160
46,0.06,55536
47,0.06,56428
48,0.07,55912
49,0.05,56044
50,0.05,55780
51,0.06,56180
52,0.07,56188
53,0.06,53352
54,0.06,55916
55,0.06,53420
56,0.06,56068
57,0.06,56060
58,0.06,56060
59,0.05,55532
60,0.07,55920
61,0.05,53360
62,0.06,54896
63,0.05,53608
64,0.06,53240
65,0.05,53480
66,0.05,55548
67,0.07,53492
68,0.05,55788
69,0.06,53508
70,0.06,55676
71,0.05,40312
72,0.06,55280
73,0.06,55912
74,0.05,53500
75,0.06,53116
76,0.05,55796
77,0.06,55940
78,0.06,53608
79,0.06,56056
80,0.05,53372
81,0.06,55404
82,0.05,53752
83,0.06,53548
84,0.06,56180
85,0.06,55932
86,0.05,53452
87,0.05,55532
88,0.07,56060
89,0.06,56296
90,0.06,55536
91,0.07,55880
92,0.07,55928
93,0.06,55940
94,0.06,55660
95,0.06,55944
96,0.06,53232
97,0.06,56196
98,0.06,53356
99,0.06,56160
100,0.06,56060
