Iteración,Tiempo(s),Memoria(KB)
1,0.06,55676
2,0.07,55804
3,0.06,55804
4,0.06,55804
5,0.06,55664
6,0.07,57848
7,0.07,56052
8,0.05,55932
9,0.06,56424
10,0.07,56552
11,0.06,56168
12,0.06,55640
13,0.07,55920
14,0.08,56428
15,0.07,55784
16,0.08,56556
17,0.07,56400
18,0.06,55548
19,0.06,56428
20,0.06,56188
21,0.06,55676
22,0.07,57036
23,0.07,55796
24,0.06,56172
25,0.06,56680
26,0.06,55788
27,0.07,56564
28,0.06,56012
29,0.05,55404
30,0.06,55672
31,0.06,56184
32,0.06,56556
33,0.06,56176
34,0.09,55684
35,0.08,56444
36,0.05,55532
37,0.07,56176
38,0.07,55912
39,0.06,55280
40,0.07,56304
41,0.08,56432
42,0.06,56432
43,0.06,56436
44,0.06,56836
45,0.06,55916
46,0.06,55664
47,0.06,56300
48,0.06,56260
49,0.06,56572
50,0.06,56432
51,0.06,55632
52,0.06,56688
53,0.06,56308
54,0.06,56184
55,0.06,56532
56,0.05,55556
57,0.06,56552
58,0.06,53876
59,0.06,55932
60,0.06,55796
61,0.07,53408
62,0.08,55420
63,0.06,55668
64,0.06,56436
65,0.07,56188
66,0.06,55676
67,0.07,55656
68,0.07,56300
69,0.05,56304
70,0.06,56268
71,0.06,56792
72,0.06,56040
73,0.06,56368
74,0.06,56188
75,0.07,55804
76,0.06,56048
77,0.06,56440
78,0.06,55532
79,0.05,55932
80,0.07,56692
81,0.06,55724
82,0.06,56428
83,0.07,56316
84,0.06,56044
85,0.06,56812
86,0.05,55532
87,0.06,55920
88,0.06,55784
89,0.06,56316
90,0.07,55916
91,0.07,56152
92,0.06,56688
93,0.06,56188
94,0.06,56444
95,0.06,56428
96,0.06,56760
97,0.06,56700
98,0.06,56556
99,0.06,55800
100,0.06,55544
