Iteración,Tiempo(s),Memoria(KB)
1,0.06,56688
2,0.06,56172
3,0.06,55912
4,0.06,55280
5,0.07,56044
6,0.06,56424
7,0.06,56432
8,0.06,55792
9,0.05,55676
10,0.07,55788
11,0.07,55916
12,0.07,56132
13,0.07,53612
14,0.07,56568
15,0.06,55556
16,0.06,56188
17,0.06,55916
18,0.07,56700
19,0.11,56316
20,0.06,55768
21,0.06,56428
22,0.05,55420
23,0.06,56300
24,0.07,56172
25,0.06,55916
26,0.06,56684
27,0.07,56052
28,0.06,55532
29,0.06,56108
30,0.07,56940
31,0.07,55792
32,0.06,55792
33,0.07,57324
34,0.06,55372
35,0.06,56304
36,0.06,56004
37,0.07,56044
38,0.06,56308
39,0.07,56096
40,0.07,55672
41,0.07,55784
42,0.07,55528
43,0.06,56188
44,0.06,55804
45,0.07,55664
46,0.07,56908
47,0.07,56048
48,0.06,55676
49,0.06,53740
50,0.07,56188
51,0.07,55924
52,0.06,56552
53,0.06,55672
54,0.07,56432
55,0.07,56692
56,0.06,53748
57,0.06,55620
58,0.08,56300
59,0.06,55748
60,0.07,54508
61,0.06,55920
62,0.06,53612
63,0.06,56568
64,0.06,55500
65,0.06,55788
66,0.06,56184
67,0.06,54012
68,0.07,55660
69,0.06,53616
70,0.06,56048
71,0.06,56304
72,0.05,55408
73,0.07,56952
74,0.06,56600
75,0.06,56560
76,0.07,56176
77,0.06,57092
78,0.06,55288
79,0.06,57068
80,0.05,56048
81,0.07,55540
82,0.05,55916
83,0.06,55664
84,0.06,56304
85,0.07,55812
86,0.06,55532
87,0.07,55772
88,0.06,56816
89,0.07,55932
90,0.07,55848
91,0.06,56680
92,0.06,55788
93,0.06,56308
94,0.07,56940
95,0.07,55664
96,0.06,56316
97,0.06,56556
98,0.05,55664
99,0.06,56572
100,0.06,56048
