Iteración,Tiempo(s),Memoria(KB)
1,0.06,55928
2,0.06,53492
3,0.06,53100
4,0.06,55788
5,0.07,56048
6,0.06,53488
7,0.06,52980
8,0.06,56048
9,0.07,40432
10,0.07,56184
11,0.07,56176
12,0.06,53096
13,0.05,55664
14,0.05,53224
15,0.05,55668
16,0.07,53500
17,0.05,53484
18,0.07,55932
19,0.06,53612
20,0.07,53748
21,0.06,56052
22,0.07,55548
23,0.05,55664
24,0.06,56052
25,0.06,53748
26,0.06,53104
27,0.05,53624
28,0.05,55804
29,0.05,55504
30,0.06,55528
31,0.06,55512
32,0.06,53104
33,0.06,53352
34,0.06,53496
35,0.06,53380
36,0.06,55804
37,0.06,53480
38,0.07,56060
39,0.07,56056
40,0.05,56176
41,0.06,53364
42,0.05,52980
43,0.05,53616
44,0.06,56048
45,0.06,53364
46,0.06,55660
47,0.05,53616
48,0.06,55664
49,0.06,55664
50,0.06,55668
51,0.05,55660
52,0.05,53356
53,0.06,55656
54,0.06,56300
55,0.06,55920
56,0.06,56316
57,0.07,53364
58,0.06,55280
59,0.07,53488
60,0.06,55292
61,0.06,55804
62,0.06,55528
63,0.06,56172
64,0.05,53484
65,0.06,55912
66,0.06,55928
67,0.07,56060
68,0.06,55660
69,0.06,53356
70,0.06,53228
71,0.06,53612
72,0.06,53368
73,0.06,53628
74,0.06,55812
75,0.06,56152
76,0.08,56060
77,0.06,53072
78,0.06,53620
79,0.05,53372
80,0.06,56172
81,0.05,53744
82,0.08,56104
83,0.06,56044
84,0.06,53492
85,0.05,53628
86,0.06,53480
87,0.06,53232
88,0.05,53500
89,0.07,56260
90,0.06,53136
91,0.06,53232
92,0.06,55964
93,0.06,53360
94,0.06,55548
95,0.05,53628
96,0.06,53252
97,0.06,55668
98,0.05,56048
99,0.06,55916
100,0.06,40568
