Iteración,Tiempo(s),Memoria(KB)
1,0.07,55792
2,0.06,55812
3,0.06,56084
4,0.06,56436
5,0.06,55680
6,0.07,56700
7,0.06,55656
8,0.07,55548
9,0.07,56044
10,0.06,56400
11,0.06,56172
12,0.06,55592
13,0.06,55548
14,0.06,56700
15,0.07,55548
16,0.07,56196
17,0.06,55684
18,0.09,56696
19,0.07,55932
20,0.06,56052
21,0.06,56556
22,0.07,56480
23,0.07,55804
24,0.06,55920
25,0.07,56408
26,0.06,56044
27,0.06,56556
28,0.06,56556
29,0.06,56352
30,0.06,56044
31,0.07,56172
32,0.07,55804
33,0.07,56300
34,0.09,57200
35,0.06,56560
36,0.05,55536
37,0.06,57072
38,0.06,56448
39,0.06,55668
40,0.05,55932
41,0.05,56044
42,0.06,56272
43,0.06,53612
44,0.06,55664
45,0.08,57208
46,0.06,55804
47,0.07,55920
48,0.06,56176
49,0.06,55928
50,0.07,56812
51,0.07,56492
52,0.06,56300
53,0.07,56432
54,0.07,55676
55,0.06,53836
56,0.06,56552
57,0.06,56560
58,0.06,55704
59,0.05,55532
60,0.06,55420
61,0.07,56048
62,0.06,55528
63,0.06,55676
64,0.07,56044
65,0.07,56444
66,0.07,55848
67,0.07,55804
68,0.07,56188
69,0.06,55676
70,0.06,56444
71,0.06,55684
72,0.07,55672
73,0.07,56172
74,0.06,54652
75,0.06,56168
76,0.07,56944
77,0.06,56044
78,0.06,55924
79,0.05,56060
80,0.06,56068
81,0.07,56560
82,0.06,55532
83,0.06,56048
84,0.06,56428
85,0.07,56432
86,0.06,56316
87,0.06,56820
88,0.07,56944
89,0.06,55668
90,0.07,55788
91,0.06,53628
92,0.06,55664
93,0.07,56156
94,0.05,55660
95,0.06,56316
96,0.07,55920
97,0.08,53756
98,0.06,56188
99,0.10,56684
100,0.06,56188
