Iteración,Tiempo(s),Memoria(KB)
1,0.06,55924
2,0.05,55932
3,0.07,55664
4,0.06,53236
5,0.06,55668
6,0.05,55640
7,0.06,56188
8,0.07,55676
9,0.06,53244
10,0.05,53116
11,0.05,55404
12,0.06,53244
13,0.07,55548
14,0.08,56060
15,0.08,56128
16,0.07,53360
17,0.06,55528
18,0.06,56080
19,0.07,55724
20,0.06,55504
21,0.06,53456
22,0.06,53580
23,0.07,53624
24,0.07,55544
25,0.06,55420
26,0.07,55788
27,0.05,53356
28,0.05,55804
29,0.07,55876
30,0.08,55796
31,0.08,55920
32,0.06,56184
33,0.05,55536
34,0.06,55664
35,0.06,53624
36,0.05,56040
37,0.06,55548
38,0.05,56060
39,0.06,53244
40,0.06,53100
41,0.07,40188
42,0.06,53244
43,0.06,56172
44,0.06,56124
45,0.06,55556
46,0.06,53116
47,0.06,55428
48,0.06,53480
49,0.06,56060
50,0.07,55972
51,0.06,56048
52,0.06,56116
53,0.05,53616
54,0.06,56172
55,0.06,55876
56,0.06,40572
57,0.09,55292
58,0.06,55404
59,0.06,55548
60,0.07,55800
61,0.06,55788
62,0.09,56024
63,0.06,53372
64,0.06,55664
65,0.06,53400
66,0.06,53492
67,0.06,56428
68,0.06,53104
69,0.06,55768
70,0.06,53500
71,0.06,55932
72,0.06,53140
73,0.06,53724
74,0.05,53484
75,0.06,53532
76,0.06,53144
77,0.06,53104
78,0.05,53484
79,0.05,55928
80,0.05,55672
81,0.06,55916
82,0.07,56428
83,0.06,56180
84,0.07,55548
85,0.05,55532
86,0.06,53372
87,0.06,56152
88,0.06,53352
89,0.05,53864
90,0.05,53100
91,0.05,55404
92,0.06,55684
93,0.06,53372
94,0.07,55796
95,0.06,53616
96,0.06,55532
97,0.06,53488
98,0.07,55812
99,0.05,53356
100,0.07,55916
