Iteración,Tiempo(s),Memoria(KB)
1,0.05,55564
2,0.05,53360
3,0.07,55820
4,0.07,55668
5,0.07,55804
6,0.07,53492
7,0.07,55788
8,0.07,56312
9,0.05,56052
10,0.06,56140
11,0.06,55660
12,0.06,53612
13,0.06,53252
14,0.07,53232
15,0.08,55920
16,0.07,56044
17,0.07,53464
18,0.07,53420
19,0.07,53224
20,0.06,52980
21,0.07,56060
22,0.07,56056
23,0.06,53616
24,0.06,53500
25,0.06,53264
26,0.06,56040
27,0.07,55792
28,0.07,56316
29,0.07,53356
30,0.05,55656
31,0.06,56044
32,0.06,53276
33,0.06,55404
34,0.05,53068
35,0.07,55800
36,0.05,55544
37,0.06,55544
38,0.05,53292
39,0.06,55556
40,0.07,56040
41,0.06,53244
42,0.07,55664
43,0.10,53096
44,0.06,55668
45,0.05,53508
46,0.05,55788
47,0.05,53500
48,0.06,55924
49,0.06,55916
50,0.05,53368
51,0.07,55620
52,0.06,53484
53,0.08,55940
54,0.06,56172
55,0.06,40428
56,0.06,53356
57,0.06,55924
58,0.06,53232
59,0.06,56048
60,0.05,53360
61,0.06,55676
62,0.06,56044
63,0.06,55788
64,0.07,55916
65,0.06,53612
66,0.07,55788
67,0.06,55592
68,0.07,53520
69,0.06,53100
70,0.05,53380
71,0.06,53228
72,0.06,53360
73,0.06,56184
74,0.05,55536
75,0.06,53616
76,0.06,53496
77,0.06,55676
78,0.06,55676
79,0.05,55532
80,0.05,55792
81,0.06,53612
82,0.07,53340
83,0.06,53628
84,0.06,55676
85,0.06,53572
86,0.06,55404
87,0.07,56188
88,0.07,55656
89,0.08,55600
90,0.07,55612
91,0.07,55756
92,0.06,55512
93,0.06,53372
94,0.06,53372
95,0.05,55668
96,0.07,55660
97,0.06,53500
98,0.07,56060
99,0.06,53488
100,0.05,53488
