Iteración,Tiempo(s),Memoria(KB)
1,0.07,56188
2,0.07,56304
3,0.11,56112
4,0.07,56272
5,0.06,56304
6,0.07,55924
7,0.06,55684
8,0.07,56188
9,0.07,55792
10,0.08,56048
11,0.07,56268
12,0.06,56052
13,0.06,56048
14,0.06,55924
15,0.06,56552
16,0.06,56300
17,0.06,55556
18,0.06,56316
19,0.07,56316
20,0.07,56428
21,0.06,56260
22,0.07,55544
23,0.05,55784
24,0.05,55664
25,0.06,55792
26,0.06,56060
27,0.07,56188
28,0.07,56176
29,0.06,55916
30,0.07,56172
31,0.06,56560
32,0.07,56052
33,0.07,57048
34,0.07,57076
35,0.06,55812
36,0.06,55916
37,0.05,55532
38,0.07,55288
39,0.06,55812
40,0.07,56408
41,0.06,55768
42,0.07,56956
43,0.06,56444
44,0.07,55540
45,0.08,56812
46,0.07,56168
47,0.08,56300
48,0.08,56564
49,0.05,56304
50,0.06,55932
51,0.06,56444
52,0.07,56060
53,0.06,56188
54,0.07,55548
55,0.06,56432
56,0.06,56824
57,0.06,56296
58,0.06,55664
59,0.08,56392
60,0.09,56040
61,0.07,56812
62,0.07,55768
63,0.06,56828
64,0.06,56048
65,0.07,55928
66,0.06,56044
67,0.07,56060
68,0.07,56396
69,0.06,56828
70,0.06,55788
71,0.06,56304
72,0.06,56316
73,0.07,56556
74,0.07,55920
75,0.06,55672
76,0.06,55932
77,0.06,56048
78,0.06,56580
79,0.07,56052
80,0.06,56432
81,0.06,56180
82,0.06,55796
83,0.06,56172
84,0.06,56572
85,0.07,56572
86,0.08,55776
87,0.07,56560
88,0.05,55664
89,0.06,55920
90,0.07,56188
91,0.07,56188
92,0.06,56312
93,0.08,55656
94,0.09,55532
95,0.07,55912
96,0.08,56300
97,0.07,56304
98,0.07,55948
99,0.06,56688
100,0.06,55800
