Iteración,Tiempo(s),Memoria(KB)
1,0.07,53488
2,0.05,53500
3,0.06,55924
4,0.06,55788
5,0.06,53380
6,0.05,40428
7,0.06,56184
8,0.06,53744
9,0.05,55508
10,0.06,53624
11,0.07,56324
12,0.07,55800
13,0.06,55428
14,0.06,53200
15,0.06,53868
16,0.07,53336
17,0.06,55292
18,0.06,55384
19,0.07,56316
20,0.06,56172
21,0.06,53500
22,0.05,55664
23,0.06,55800
24,0.06,55288
25,0.05,53800
26,0.07,55920
27,0.06,56068
28,0.06,53228
29,0.05,53100
30,0.06,53356
31,0.06,56300
32,0.06,56304
33,0.06,40444
34,0.06,56172
35,0.05,55420
36,0.06,53488
37,0.05,55940
38,0.06,55660
39,0.06,55660
40,0.05,55824
41,0.05,55784
42,0.06,55408
43,0.06,55932
44,0.07,53636
45,0.06,56048
46,0.05,53616
47,0.06,56052
48,0.06,53488
49,0.06,53492
50,0.06,56048
51,0.06,56184
52,0.06,55932
53,0.05,55932
54,0.05,53624
55,0.06,53104
56,0.05,56052
57,0.05,53368
58,0.06,40572
59,0.06,55660
60,0.09,55856
61,0.07,53360
62,0.05,53100
63,0.05,55804
64,0.06,56176
65,0.05,53740
66,0.05,53380
67,0.05,53236
68,0.06,55916
69,0.06,53356
70,0.06,53488
71,0.06,55536
72,0.05,56048
73,0.06,55708
74,0.06,53484
75,0.06,53236
76,0.05,53360
77,0.05,53484
78,0.06,55940
79,0.06,56176
80,0.06,55124
81,0.07,56056
82,0.06,55440
83,0.06,53260
84,0.07,55660
85,0.05,55920
86,0.06,53444
87,0.08,55724
88,0.07,56188
89,0.06,55412
90,0.05,55792
91,0.06,55668
92,0.07,56188
93,0.05,56016
94,0.05,53352
95,0.06,53508
96,0.06,53224
97,0.06,56168
98,0.06,56052
99,0.06,56184
100,0.06,56048
