Iteración,Tiempo(s),Memoria(KB)
1,0.08,55668
2,0.07,55812
3,0.07,55800
4,0.08,53228
5,0.06,53756
6,0.07,55788
7,0.08,55420
8,0.09,55916
9,0.09,56316
10,0.07,55656
11,0.08,55932
12,0.08,55548
13,0.07,56048
14,0.08,55660
15,0.08,55536
16,0.07,53292
17,0.07,55556
18,0.08,56556
19,0.07,56844
20,0.08,55932
21,0.06,55708
22,0.06,55796
23,0.07,55916
24,0.06,56780
25,0.07,55792
26,0.07,56452
27,0.07,55656
28,0.06,55656
29,0.07,55900
30,0.06,56264
31,0.07,55932
32,0.06,55888
33,0.06,56188
34,0.06,55684
35,0.09,55164
36,0.05,55536
37,0.07,55408
38,0.06,56040
39,0.06,56044
40,0.06,56060
41,0.07,53488
42,0.07,55408
43,0.06,56060
44,0.07,55408
45,0.07,56828
46,0.08,55172
47,0.09,54824
48,0.06,56412
49,0.07,55676
50,0.06,55696
51,0.09,55932
52,0.06,53744
53,0.06,55668
54,0.06,55796
55,0.06,56056
56,0.05,56188
57,0.06,56700
58,0.06,55644
59,0.06,56444
60,0.07,56812
61,0.07,56432
62,0.06,55792
63,0.06,56068
64,0.06,55920
65,0.07,55704
66,0.07,56436
67,0.07,55876
68,0.07,55788
69,0.15,55896
70,0.07,56684
71,0.07,55792
72,0.07,55672
73,0.08,55812
74,0.06,55804
75,0.07,56040
76,0.06,56540
77,0.07,55812
78,0.07,56564
79,0.07,55532
80,0.06,56820
81,0.06,55804
82,0.06,55796
83,0.06,56176
84,0.07,56312
85,0.07,56040
86,0.06,55660
87,0.07,56456
88,0.06,56580
89,0.06,56296
90,0.06,56052
91,0.05,55676
92,0.06,56168
93,0.07,55620
94,0.08,55788
95,0.06,55532
96,0.06,53756
97,0.06,55660
98,0.06,54524
99,0.07,55792
100,0.06,53880
