Iteración,Tiempo(s),Memoria(KB)
1,0.06,53492
2,0.06,55276
3,0.06,56304
4,0.06,56312
5,0.06,53500
6,0.06,55628
7,0.05,53360
8,0.05,53528
9,0.07,56428
10,0.06,56048
11,0.07,53228
12,0.06,54992
13,0.05,53612
14,0.06,53124
15,0.06,55656
16,0.06,53104
17,0.06,55532
18,0.06,53756
19,0.06,55536
20,0.06,53584
21,0.07,55920
22,0.07,53360
23,0.07,55672
24,0.06,55532
25,0.07,56052
26,0.07,53628
27,0.06,55932
28,0.07,55556
29,0.06,56176
30,0.07,55920
31,0.06,55916
32,0.05,55544
33,0.06,53232
34,0.05,55676
35,0.06,53224
36,0.06,53628
37,0.06,53372
38,0.07,55500
39,0.05,53612
40,0.06,55872
41,0.06,56176
42,0.05,53124
43,0.06,55788
44,0.07,56048
45,0.06,53360
46,0.06,55420
47,0.05,53228
48,0.06,55792
49,0.06,55684
50,0.06,53524
51,0.05,53520
52,0.06,55492
53,0.06,55792
54,0.06,56056
55,0.06,53372
56,0.06,55916
57,0.06,53380
58,0.06,55548
59,0.07,56048
60,0.06,55248
61,0.06,56300
62,0.05,55920
63,0.07,55656
64,0.07,55800
65,0.05,53360
66,0.06,56056
67,0.06,55800
68,0.05,53500
69,0.05,55420
70,0.05,55676
71,0.06,53756
72,0.06,55152
73,0.06,55632
74,0.05,53488
75,0.06,55920
76,0.06,53124
77,0.07,55312
78,0.07,55784
79,0.05,53624
80,0.06,55932
81,0.05,53628
82,0.06,56024
83,0.06,53616
84,0.08,55536
85,0.06,53228
86,0.06,56012
87,0.06,55660
88,0.06,55932
89,0.06,53748
90,0.07,53400
91,0.06,56188
92,0.07,53316
93,0.06,53200
94,0.06,55468
95,0.05,53500
96,0.06,53500
97,0.05,53364
98,0.07,55404
99,0.06,55932
100,0.07,55672
