Iteración,Tiempo(s),Memoria(KB)
1,0.06,55932
2,0.06,57068
3,0.06,56180
4,0.08,57200
5,0.07,56608
6,0.06,56656
7,0.06,56188
8,0.06,56060
9,0.06,56444
10,0.06,56556
11,0.06,55808
12,0.07,55912
13,0.06,56044
14,0.06,56308
15,0.08,56044
16,0.06,55748
17,0.06,56600
18,0.07,55684
19,0.07,56580
20,0.07,55884
21,0.06,56908
22,0.06,56068
23,0.07,56196
24,0.06,56560
25,0.07,55912
26,0.05,55664
27,0.06,55792
28,0.06,56432
29,0.06,56060
30,0.08,56052
31,0.07,56424
32,0.07,56180
33,0.07,56688
34,0.07,56044
35,0.06,56316
36,0.06,53712
37,0.07,56176
38,0.06,55660
39,0.06,56188
40,0.08,56044
41,0.10,56436
42,0.06,56060
43,0.06,55676
44,0.07,55656
45,0.07,55920
46,0.06,55528
47,0.07,55676
48,0.06,56040
49,0.07,56828
50,0.08,56940
51,0.07,55792
52,0.08,58236
53,0.06,56052
54,0.06,56688
55,0.06,56820
56,0.06,56060
57,0.06,56300
58,0.07,56432
59,0.06,56344
60,0.07,56156
61,0.08,55804
62,0.07,56828
63,0.06,56048
64,0.07,54652
65,0.06,56300
66,0.06,55668
67,0.07,55840
68,0.06,56828
69,0.06,57064
70,0.06,56560
71,0.06,56312
72,0.08,53656
73,0.06,56684
74,0.07,55620
75,0.08,56060
76,0.06,55804
77,0.06,56300
78,0.07,55540
79,0.06,55916
80,0.06,55792
81,0.07,56436
82,0.07,56048
83,0.07,56316
84,0.06,56304
85,0.07,55784
86,0.07,56556
87,0.07,56324
88,0.06,56048
89,0.06,54652
90,0.07,55940
91,0.06,56304
92,0.06,56300
93,0.07,56444
94,0.06,56172
95,0.06,56316
96,0.05,55548
97,0.06,55668
98,0.08,55676
99,0.06,55920
100,0.06,55668
