Iteración,Tiempo(s),Memoria(KB)
1,0.07,53500
2,0.07,53484
3,0.06,55676
4,0.05,40684
5,0.06,55144
6,0.06,56068
7,0.06,53244
8,0.05,53100
9,0.07,55932
10,0.05,53356
11,0.05,40316
12,0.06,53364
13,0.08,56304
14,0.08,55940
15,0.06,53372
16,0.07,55696
17,0.09,56016
18,0.06,55160
19,0.08,55792
20,0.08,55384
21,0.06,56556
22,0.06,55912
23,0.06,56056
24,0.06,53236
25,0.06,56060
26,0.05,55884
27,0.05,40296
28,0.07,56048
29,0.05,55548
30,0.07,55540
31,0.06,53508
32,0.06,56172
33,0.05,52988
34,0.06,56188
35,0.07,55028
36,0.05,53236
37,0.06,53748
38,0.06,53756
39,0.07,55788
40,0.05,55792
41,0.05,56272
42,0.06,56304
43,0.06,56572
44,0.05,55748
45,0.06,53112
46,0.07,55912
47,0.07,55792
48,0.06,53604
49,0.07,55916
50,0.06,56296
51,0.07,56048
52,0.06,55664
53,0.07,56092
54,0.07,56172
55,0.06,55932
56,0.06,53584
57,0.06,56044
58,0.06,53228
59,0.07,55660
60,0.05,55400
61,0.05,53232
62,0.06,55800
63,0.06,53628
64,0.05,55912
65,0.06,56060
66,0.06,53492
67,0.05,55672
68,0.05,53364
69,0.07,53252
70,0.07,55532
71,0.05,40184
72,0.07,55912
73,0.05,53352
74,0.06,55704
75,0.05,55792
76,0.07,56068
77,0.06,56060
78,0.06,56176
79,0.05,40060
80,0.06,55020
81,0.06,55152
82,0.05,53228
83,0.06,55676
84,0.07,56316
85,0.07,53356
86,0.07,55928
87,0.06,53608
88,0.08,55804
89,0.06,56176
90,0.06,53500
91,0.07,54224
92,0.07,55416
93,0.07,55112
94,0.09,55024
95,0.06,53236
96,0.10,53496
97,0.07,56196
98,0.07,56168
99,0.09,55956
100,0.08,56176
