Iteración,Tiempo(s),Memoria(KB)
1,0.06,56060
2,0.06,53116
3,0.07,56052
4,0.07,55804
5,0.05,53200
6,0.05,56188
7,0.06,53480
8,0.06,53240
9,0.06,53488
10,0.06,53316
11,0.07,56184
12,0.07,56060
13,0.07,55448
14,0.07,53240
15,0.06,55800
16,0.09,55784
17,0.07,54788
18,0.07,53756
19,0.08,53644
20,0.08,56304
21,0.07,53432
22,0.07,55920
23,0.07,55400
24,0.07,56004
25,0.07,53116
26,0.07,56056
27,0.07,55532
28,0.08,55580
29,0.08,55744
30,0.07,53372
31,0.06,53616
32,0.06,53236
33,0.09,56044
34,0.07,53124
35,0.07,56188
36,0.06,53484
37,0.06,53228
38,0.06,53280
39,0.06,55556
40,0.05,55536
41,0.06,55792
42,0.05,55544
43,0.09,55228
44,0.07,55360
45,0.06,56044
46,0.05,53616
47,0.05,53316
48,0.06,53116
49,0.06,54396
50,0.06,55664
51,0.06,56424
52,0.08,56048
53,0.06,40444
54,0.06,55800
55,0.08,55928
56,0.07,55792
57,0.06,53244
58,0.06,55284
59,0.07,53356
60,0.07,55916
61,0.05,55676
62,0.07,55528
63,0.05,40568
64,0.06,56180
65,0.05,55360
66,0.07,56168
67,0.05,53372
68,0.06,55404
69,0.05,52944
70,0.05,53500
71,0.05,53244
72,0.07,56060
73,0.05,40580
74,0.06,53372
75,0.08,56324
76,0.06,55120
77,0.05,55800
78,0.06,53616
79,0.06,55928
80,0.05,53752
81,0.05,55420
82,0.07,55784
83,0.07,53164
84,0.07,56176
85,0.06,56428
86,0.06,56188
87,0.06,55028
88,0.05,55660
89,0.07,55668
90,0.07,40376
91,0.06,55536
92,0.06,55924
93,0.05,55792
94,0.06,53124
95,0.05,53232
96,0.07,55792
97,0.06,53624
98,0.06,56048
99,0.07,56176
100,0.05,53624
