Iteración,Tiempo(s),Memoria(KB)
1,0.07,55672
2,0.09,56424
3,0.05,55408
4,0.05,55536
5,0.05,56044
6,0.07,56552
7,0.06,55796
8,0.06,56560
9,0.07,56188
10,0.06,56312
11,0.06,56156
12,0.06,56688
13,0.07,56556
14,0.06,55932
15,0.06,56692
16,0.06,56048
17,0.06,56700
18,0.06,56556
19,0.07,56560
20,0.07,56176
21,0.09,55792
22,0.05,55932
23,0.05,55792
24,0.07,55788
25,0.07,56060
26,0.06,56044
27,0.06,55664
28,0.07,56056
29,0.07,56556
30,0.07,55668
31,0.05,56260
32,0.06,56304
33,0.06,56316
34,0.06,56304
35,0.05,55788
36,0.08,56204
37,0.06,56964
38,0.06,56172
39,0.08,55792
40,0.07,57076
41,0.06,56060
42,0.06,56444
43,0.06,57040
44,0.07,55796
45,0.07,56316
46,0.07,56172
47,0.06,56692
48,0.07,55548
49,0.06,56536
50,0.06,56176
51,0.07,55668
52,0.07,56828
53,0.06,56428
54,0.06,56444
55,0.07,56568
56,0.06,56068
57,0.06,56188
58,0.10,56872
59,0.07,56316
60,0.07,55784
61,0.06,55932
62,0.06,56188
63,0.07,55804
64,0.07,55384
65,0.06,56180
66,0.06,56308
67,0.07,56188
68,0.06,56444
69,0.05,56168
70,0.06,53904
71,0.06,56396
72,0.06,55788
73,0.06,56300
74,0.06,56044
75,0.07,55768
76,0.07,56828
77,0.06,55664
78,0.06,55548
79,0.05,55792
80,0.06,56060
81,0.05,55664
82,0.06,55796
83,0.06,56560
84,0.06,55964
85,0.07,56612
86,0.07,55804
87,0.06,56308
88,0.06,56440
89,0.06,53868
90,0.07,56180
91,0.07,54316
92,0.06,55516
93,0.07,56812
94,0.06,56172
95,0.07,55932
96,0.07,56428
97,0.06,55676
98,0.06,56172
99,0.08,55804
100,0.08,56052
