Iteración,Tiempo(s),Memoria(KB)
1,0.07,56176
2,0.08,55780
3,0.06,56172
4,0.08,56044
5,0.06,55812
6,0.07,55672
7,0.07,55420
8,0.07,56560
9,0.07,55676
10,0.06,56444
11,0.06,57068
12,0.07,56172
13,0.06,55804
14,0.06,55812
15,0.06,55804
16,0.07,55656
17,0.08,58100
18,0.09,56176
19,0.08,56700
20,0.06,56072
21,0.06,56424
22,0.07,56056
23,0.06,55960
24,0.06,56044
25,0.06,56172
26,0.06,55956
27,0.06,56044
28,0.05,55532
29,0.08,56180
30,0.07,55932
31,0.07,56316
32,0.05,55928
33,0.07,56432
34,0.07,56016
35,0.07,57220
36,0.07,55920
37,0.06,56304
38,0.06,57068
39,0.05,55668
40,0.06,56176
41,0.06,55536
42,0.08,56940
43,0.07,56340
44,0.07,55804
45,0.06,56112
46,0.07,56304
47,0.06,56308
48,0.06,53500
49,0.07,56296
50,0.07,55928
51,0.06,56176
52,0.07,53868
53,0.07,55920
54,0.06,56956
55,0.07,55664
56,0.07,55676
57,0.07,55980
58,0.06,55676
59,0.07,55812
60,0.07,56048
61,0.06,56316
62,0.06,56172
63,0.07,55676
64,0.07,55916
65,0.07,55792
66,0.06,55932
67,0.07,56180
68,0.06,56316
69,0.06,53884
70,0.06,55784
71,0.06,56324
72,0.06,56444
73,0.07,56780
74,0.06,56572
75,0.07,55672
76,0.06,56372
77,0.06,53488
78,0.08,55916
79,0.06,55620
80,0.07,55572
81,0.05,55916
82,0.07,55804
83,0.07,54868
84,0.06,56444
85,0.07,55548
86,0.06,56316
87,0.07,57468
88,0.06,53876
89,0.06,56428
90,0.06,56184
91,0.06,56684
92,0.06,55532
93,0.08,55792
94,0.06,53616
95,0.06,56560
96,0.06,53500
97,0.07,56888
98,0.06,55812
99,0.06,55916
100,0.08,56312
