Iteración,Tiempo(s),Memoria(KB)
1,0.07,55792
2,0.05,53496
3,0.07,55940
4,0.07,53392
5,0.06,55980
6,0.06,56144
7,0.06,53488
8,0.06,55644
9,0.06,55292
10,0.06,55796
11,0.06,56188
12,0.05,55748
13,0.06,53104
14,0.07,56168
15,0.06,56108
16,0.06,55932
17,0.06,53464
18,0.07,53100
19,0.07,53612
20,0.07,55408
21,0.06,53228
22,0.06,56020
23,0.06,53360
24,0.07,56016
25,0.06,55420
26,0.05,55536
27,0.06,55920
28,0.06,55416
29,0.05,53140
30,0.06,56188
31,0.07,55912
32,0.06,53112
33,0.08,53672
34,0.06,53136
35,0.07,55064
36,0.05,40572
37,0.06,55272
38,0.06,56176
39,0.06,40296
40,0.06,55832
41,0.06,53500
42,0.05,55272
43,0.06,53372
44,0.06,56312
45,0.05,55420
46,0.06,53500
47,0.06,56152
48,0.05,53360
49,0.07,56196
50,0.06,55736
51,0.06,53116
52,0.05,53484
53,0.06,40556
54,0.06,55804
55,0.05,53360
56,0.05,55668
57,0.05,40428
58,0.06,53744
59,0.05,53372
60,0.06,56044
61,0.05,56300
62,0.05,55528
63,0.06,56300
64,0.07,56044
65,0.06,55160
66,0.07,56044
67,0.05,52988
68,0.05,55916
69,0.05,53604
70,0.07,55916
71,0.05,53756
72,0.06,53484
73,0.07,56180
74,0.06,56044
75,0.08,53480
76,0.06,56300
77,0.05,53488
78,0.06,55788
79,0.05,53228
80,0.06,54744
81,0.07,55788
82,0.06,55928
83,0.05,53628
84,0.06,53316
85,0.06,55932
86,0.07,55148
87,0.07,56044
88,0.06,55604
89,0.06,53248
90,0.06,55916
91,0.07,55932
92,0.06,56316
93,0.06,55548
94,0.06,40572
95,0.06,53144
96,0.08,40472
97,0.05,55928
98,0.05,53468
99,0.06,55932
100,0.06,56312
