Iteración,Tiempo(s),Memoria(KB)
1,0.06,53744
2,0.07,55804
3,0.07,56304
4,0.06,55660
5,0.06,56060
6,0.08,55660
7,0.07,55660
8,0.06,55876
9,0.07,56180
10,0.07,56044
11,0.07,55656
12,0.07,55940
13,0.06,56196
14,0.08,56444
15,0.07,56188
16,0.07,55852
17,0.07,57732
18,0.08,55624
19,0.07,55760
20,0.06,56188
21,0.07,56568
22,0.07,56176
23,0.06,56416
24,0.07,56172
25,0.07,56296
26,0.06,56184
27,0.06,56424
28,0.06,56816
29,0.06,54644
30,0.06,56564
31,0.06,56268
32,0.08,53360
33,0.05,56188
34,0.07,56560
35,0.06,56560
36,0.07,54640
37,0.07,58608
38,0.07,56268
39,0.06,55532
40,0.06,53584
41,0.07,57724
42,0.07,56560
43,0.06,56964
44,0.06,56068
45,0.06,56180
46,0.05,55932
47,0.05,55920
48,0.07,56324
49,0.07,56940
50,0.06,56444
51,0.07,56592
52,0.06,56432
53,0.06,56312
54,0.07,56952
55,0.07,55164
56,0.06,56060
57,0.07,56044
58,0.08,55044
59,0.07,56824
60,0.06,56368
61,0.07,56060
62,0.10,55856
63,0.07,55676
64,0.06,55912
65,0.07,55888
66,0.07,57168
67,0.07,56428
68,0.07,55924
69,0.06,55784
70,0.06,56336
71,0.07,55788
72,0.07,56176
73,0.06,53864
74,0.06,56316
75,0.07,56044
76,0.06,56312
77,0.06,56316
78,0.06,53732
79,0.06,55920
80,0.06,55804
81,0.06,56316
82,0.07,55916
83,0.06,55676
84,0.06,56652
85,0.06,56084
86,0.08,56652
87,0.06,53868
88,0.07,56012
89,0.07,56044
90,0.07,53744
91,0.08,56296
92,0.07,56956
93,0.05,55920
94,0.06,56188
95,0.07,56052
96,0.06,56052
97,0.07,55916
98,0.06,55896
99,0.07,56428
100,0.05,55788
