Iteración,Tiempo(s),Memoria(KB)
1,0.11,53076
2,0.08,53372
3,0.06,53288
4,0.07,56008
5,0.05,40316
6,0.07,55660
7,0.06,55084
8,0.06,53316
9,0.07,54904
10,0.06,56316
11,0.06,55296
12,0.06,53124
13,0.07,55812
14,0.05,55036
15,0.07,55932
16,0.05,53228
17,0.07,55676
18,0.07,40428
19,0.06,53620
20,0.07,55644
21,0.07,56168
22,0.06,53096
23,0.06,53228
24,0.06,56284
25,0.07,53356
26,0.06,53288
27,0.06,56428
28,0.06,56312
29,0.07,55696
30,0.06,55148
31,0.05,53616
32,0.05,55292
33,0.07,56080
34,0.07,55632
35,0.05,40560
36,0.06,56048
37,0.06,53372
38,0.06,55804
39,0.06,55784
40,0.05,53628
41,0.07,53700
42,0.07,55928
43,0.06,40120
44,0.06,56040
45,0.07,55796
46,0.07,56364
47,0.06,53744
48,0.06,40316
49,0.06,55036
50,0.07,40176
51,0.07,53480
52,0.07,55984
53,0.07,56048
54,0.07,56528
55,0.06,53744
56,0.06,56044
57,0.07,55292
58,0.07,53616
59,0.10,56172
60,0.07,55672
61,0.07,56196
62,0.06,55792
63,0.06,55932
64,0.06,55164
65,0.06,56012
66,0.06,53372
67,0.06,53464
68,0.07,55796
69,0.08,55804
70,0.06,55884
71,0.06,55384
72,0.08,56572
73,0.07,53028
74,0.05,55812
75,0.06,55516
76,0.05,55896
77,0.07,55792
78,0.05,56172
79,0.06,55508
80,0.07,56324
81,0.06,52980
82,0.06,39804
83,0.06,56044
84,0.06,55796
85,0.07,55912
86,0.07,56300
87,0.07,56060
88,0.07,53112
89,0.06,53500
90,0.05,55664
91,0.05,52988
92,0.05,40432
93,0.06,55916
94,0.05,55404
95,0.06,56172
96,0.06,40644
97,0.05,55676
98,0.05,53352
99,0.05,55916
100,0.05,53244
