Iteración,Tiempo(s),Memoria(KB)
1,0.06,55420
2,0.06,53416
3,0.07,56172
4,0.06,55796
5,0.06,55932
6,0.06,56060
7,0.07,56044
8,0.09,56176
9,0.08,56700
10,0.07,55804
11,0.06,56060
12,0.07,55788
13,0.07,56816
14,0.06,56692
15,0.06,56304
16,0.08,57208
17,0.07,55856
18,0.06,56316
19,0.06,55540
20,0.06,56260
21,0.06,56304
22,0.09,57292
23,0.08,55932
24,0.09,57084
25,0.07,56560
26,0.09,55928
27,0.07,56560
28,0.08,55916
29,0.08,55548
30,0.08,53616
31,0.07,55660
32,0.07,55788
33,0.06,56304
34,0.06,56068
35,0.07,56188
36,0.06,55532
37,0.08,56352
38,0.07,54256
39,0.06,56068
40,0.08,57324
41,0.06,56248
42,0.07,56044
43,0.08,57348
44,0.06,56176
45,0.07,55944
46,0.07,56044
47,0.06,55664
48,0.06,55812
49,0.08,56044
50,0.07,55792
51,0.07,56220
52,0.06,53752
53,0.07,56564
54,0.08,55796
55,0.07,55852
56,0.06,53756
57,0.07,55912
58,0.08,56144
59,0.08,56180
60,0.07,55812
61,0.06,56812
62,0.07,54100
63,0.07,56052
64,0.06,56428
65,0.10,55668
66,0.07,56308
67,0.06,56428
68,0.07,56848
69,0.07,56176
70,0.06,56168
71,0.07,55788
72,0.06,56180
73,0.08,56408
74,0.08,55912
75,0.06,55940
76,0.07,55868
77,0.07,56812
78,0.06,56312
79,0.06,55668
80,0.06,56400
81,0.06,53752
82,0.06,56176
83,0.06,55920
84,0.07,56696
85,0.08,56052
86,0.06,56044
87,0.06,56016
88,0.07,55952
89,0.07,55548
90,0.06,57212
91,0.05,55532
92,0.06,56556
93,0.07,56316
94,0.07,55548
95,0.06,56040
96,0.05,55400
97,0.07,56172
98,0.07,56564
99,0.07,56168
100,0.06,56044
