Iteración,Tiempo(s),Memoria(KB)
1,0.06,53604
2,0.07,55372
3,0.07,53356
4,0.07,55400
5,0.06,56284
6,0.06,53620
7,0.06,53244
8,0.06,56316
9,0.05,53368
10,0.06,53568
11,0.06,55824
12,0.06,56172
13,0.07,56052
14,0.06,40552
15,0.06,55548
16,0.06,53612
17,0.07,53740
18,0.07,53508
19,0.08,55788
20,0.07,56324
21,0.06,55660
22,0.06,55532
23,0.05,53360
24,0.05,55408
25,0.05,55528
26,0.05,53744
27,0.06,55300
28,0.05,53228
29,0.06,55280
30,0.06,53364
31,0.06,56132
32,0.05,56436
33,0.07,56268
34,0.07,55980
35,0.06,53872
36,0.06,56052
37,0.07,56300
38,0.05,53500
39,0.06,56044
40,0.05,53484
41,0.07,55672
42,0.05,53612
43,0.06,56316
44,0.07,56048
45,0.06,53372
46,0.05,55288
47,0.07,55788
48,0.06,55920
49,0.06,55920
50,0.06,55912
51,0.06,56080
52,0.06,53484
53,0.06,55916
54,0.06,53224
55,0.06,53488
56,0.05,53496
57,0.05,56056
58,0.05,55800
59,0.05,55404
60,0.05,53360
61,0.06,53608
62,0.06,53372
63,0.06,53488
64,0.05,53616
65,0.06,56056
66,0.06,53232
67,0.06,55932
68,0.07,56056
69,0.06,55664
70,0.06,55576
71,0.07,56184
72,0.05,53364
73,0.06,53352
74,0.05,53272
75,0.06,55684
76,0.06,56048
77,0.06,54916
78,0.07,56680
79,0.05,53612
80,0.05,40696
81,0.05,55676
82,0.06,55940
83,0.05,53356
84,0.07,55028
85,0.06,52896
86,0.06,53484
87,0.06,55916
88,0.05,56312
89,0.06,53360
90,0.06,56188
91,0.06,53364
92,0.06,53488
93,0.08,56316
94,0.06,55664
95,0.05,55660
96,0.05,53356
97,0.06,55548
98,0.07,53416
99,0.07,55940
100,0.05,53236
