Iteración,Tiempo(s),Memoria(KB)
1,0.06,53620
2,0.06,53356
3,0.06,52988
4,0.07,55408
5,0.05,53360
6,0.06,55672
7,0.06,56060
8,0.07,55276
9,0.06,55280
10,0.07,55928
11,0.06,55660
12,0.06,53116
13,0.06,55920
14,0.05,53372
15,0.06,53096
16,0.05,55404
17,0.05,55660
18,0.06,55788
19,0.06,55676
20,0.06,56060
21,0.06,53400
22,0.05,55612
23,0.05,55468
24,0.05,53512
25,0.06,53160
26,0.05,53356
27,0.07,55660
28,0.06,53500
29,0.06,55664
30,0.05,56044
31,0.06,56060
32,0.06,55656
33,0.06,53484
34,0.06,55736
35,0.06,56300
36,0.06,55676
37,0.05,53096
38,0.05,53232
39,0.07,55932
40,0.05,55664
41,0.05,53480
42,0.06,55916
43,0.07,56052
44,0.06,53244
45,0.05,53484
46,0.06,53372
47,0.05,55408
48,0.06,53496
49,0.06,55540
50,0.07,56188
51,0.06,40444
52,0.08,55600
53,0.06,53116
54,0.06,53292
55,0.06,55920
56,0.07,55920
57,0.06,55676
58,0.07,53228
59,0.06,55292
60,0.06,53484
61,0.06,53112
62,0.06,55912
63,0.06,55920
64,0.07,55804
65,0.07,55748
66,0.05,55408
67,0.06,53104
68,0.06,55912
69,0.06,53364
70,0.06,53740
71,0.06,52988
72,0.06,53368
73,0.06,53488
74,0.07,53488
75,0.06,56044
76,0.06,53116
77,0.07,55684
78,0.06,56176
79,0.05,53484
80,0.07,55540
81,0.05,55556
82,0.06,55672
83,0.07,56060
84,0.05,55792
85,0.06,56304
86,0.07,55660
87,0.05,53624
88,0.07,56188
89,0.06,55932
90,0.05,53356
91,0.06,53100
92,0.07,55400
93,0.06,53236
94,0.06,55548
95,0.05,53500
96,0.06,55804
97,0.06,55912
98,0.06,53484
99,0.06,53500
100,0.07,53368
