Iteración,Tiempo(s),Memoria(KB)
1,0.06,53500
2,0.06,53360
3,0.06,55932
4,0.06,53492
5,0.05,53616
6,0.06,53368
7,0.05,53360
8,0.06,55792
9,0.06,55844
10,0.06,53492
11,0.07,56172
12,0.06,53268
13,0.06,56048
14,0.06,55940
15,0.06,55900
16,0.06,53372
17,0.06,53224
18,0.05,53616
19,0.06,55676
20,0.06,53480
21,0.05,55440
22,0.06,55804
23,0.07,55856
24,0.05,53612
25,0.06,55896
26,0.06,53612
27,0.06,55804
28,0.05,55548
29,0.06,56144
30,0.06,53500
31,0.08,55812
32,0.05,53628
33,0.07,55404
34,0.06,55548
35,0.07,55932
36,0.06,55384
37,0.05,55660
38,0.05,55412
39,0.07,55684
40,0.05,55604
41,0.06,56060
42,0.05,56032
43,0.06,53236
44,0.07,55700
45,0.05,55668
46,0.07,53480
47,0.06,55692
48,0.06,53628
49,0.05,55664
50,0.07,55804
51,0.07,56052
52,0.06,53380
53,0.08,53356
54,0.05,55660
55,0.06,53500
56,0.06,53364
57,0.06,53100
58,0.07,55920
59,0.05,56016
60,0.05,55676
61,0.06,55804
62,0.06,53276
63,0.06,56188
64,0.06,53096
65,0.06,55540
66,0.05,53480
67,0.06,55632
68,0.05,55276
69,0.06,55548
70,0.05,55536
71,0.06,53372
72,0.05,53488
73,0.09,52944
74,0.06,53608
75,0.05,53620
76,0.05,52984
77,0.06,53096
78,0.05,56172
79,0.06,52972
80,0.06,55420
81,0.06,55920
82,0.06,53116
83,0.05,55656
84,0.06,56048
85,0.06,55804
86,0.05,55916
87,0.07,55512
88,0.06,53368
89,0.06,55540
90,0.05,55280
91,0.05,52988
92,0.06,53372
93,0.06,55664
94,0.06,53488
95,0.06,52996
96,0.05,53488
97,0.06,56444
98,0.06,53360
99,0.07,55932
100,0.07,55960
