Iteración,Tiempo(s),Memoria(KB)
1,0.07,55932
2,0.06,53232
3,0.06,53612
4,0.07,53196
5,0.06,52972
6,0.06,55788
7,0.08,55920
8,0.06,53376
9,0.06,55940
10,0.06,55548
11,0.07,56176
12,0.07,55812
13,0.05,53612
14,0.06,55916
15,0.06,53484
16,0.06,55544
17,0.05,53372
18,0.05,53500
19,0.06,56044
20,0.07,56044
21,0.06,53244
22,0.06,53480
23,0.06,55536
24,0.06,53740
25,0.05,53244
26,0.07,55792
27,0.06,55788
28,0.06,53508
29,0.07,55404
30,0.06,55548
31,0.07,55540
32,0.06,53480
33,0.07,55660
34,0.08,52996
35,0.05,55796
36,0.05,53484
37,0.06,55656
38,0.07,55656
39,0.07,55920
40,0.05,55664
41,0.06,55788
42,0.06,53484
43,0.06,53244
44,0.05,55536
45,0.05,55420
46,0.07,56188
47,0.06,53352
48,0.06,55676
49,0.05,53360
50,0.06,53508
51,0.07,53628
52,0.07,55548
53,0.05,53372
54,0.06,55408
55,0.06,53360
56,0.10,56060
57,0.07,40432
58,0.06,53372
59,0.06,55676
60,0.07,56316
61,0.05,55796
62,0.06,55300
63,0.06,55896
64,0.06,53372
65,0.05,53612
66,0.06,55668
67,0.06,53236
68,0.05,55916
69,0.05,53360
70,0.06,53588
71,0.05,53436
72,0.07,52988
73,0.07,53116
74,0.06,56048
75,0.05,53488
76,0.06,56300
77,0.05,55812
78,0.07,55664
79,0.07,56180
80,0.06,53424
81,0.06,53356
82,0.06,53572
83,0.05,53404
84,0.06,53360
85,0.06,55528
86,0.06,53368
87,0.07,55920
88,0.07,55800
89,0.05,53736
90,0.06,55684
91,0.06,55676
92,0.06,56068
93,0.06,53372
94,0.06,55932
95,0.07,56172
96,0.05,55804
97,0.05,55664
98,0.05,53744
99,0.05,53492
100,0.06,55672
