Iteración,Tiempo(s),Memoria(KB)
1,0.07,55800
2,0.05,56184
3,0.08,55532
4,0.06,56692
5,0.06,53244
6,0.07,55724
7,0.05,55664
8,0.07,56816
9,0.07,56560
10,0.07,55676
11,0.06,56568
12,0.07,55660
13,0.07,56048
14,0.07,56668
15,0.07,55804
16,0.06,56168
17,0.07,55692
18,0.07,56316
19,0.08,55776
20,0.06,56172
21,0.07,56372
22,0.06,55420
23,0.07,56188
24,0.06,56176
25,0.06,56564
26,0.06,56316
27,0.07,55940
28,0.06,56700
29,0.06,56296
30,0.06,55796
31,0.05,55664
32,0.06,56044
33,0.07,55932
34,0.06,55796
35,0.07,56792
36,0.10,55660
37,0.08,55916
38,0.07,57972
39,0.05,55676
40,0.06,56056
41,0.07,55788
42,0.05,56180
43,0.07,56188
44,0.06,56176
45,0.07,55660
46,0.07,56188
47,0.06,56436
48,0.06,56188
49,0.07,55792
50,0.06,56696
51,0.06,56944
52,0.06,53372
53,0.07,56816
54,0.07,56584
55,0.07,56828
56,0.06,56188
57,0.06,55164
58,0.06,55792
59,0.05,56044
60,0.05,56308
61,0.08,56812
62,0.07,56028
63,0.07,55676
64,0.06,53764
65,0.06,56388
66,0.06,56552
67,0.06,56176
68,0.06,56556
69,0.06,56432
70,0.05,55932
71,0.05,56132
72,0.07,57084
73,0.07,56052
74,0.06,57068
75,0.07,55924
76,0.06,56048
77,0.06,56444
78,0.06,56296
79,0.06,56936
80,0.06,56432
81,0.06,56176
82,0.06,53924
83,0.06,55548
84,0.08,56784
85,0.07,56132
86,0.06,56560
87,0.06,56428
88,0.06,56316
89,0.06,55376
90,0.06,55788
91,0.06,56296
92,0.06,56464
93,0.07,56300
94,0.07,56944
95,0.06,55932
96,0.07,56952
97,0.08,56824
98,0.08,55664
99,0.08,56188
100,0.06,56436
