Iteración,Tiempo(s),Memoria(KB)
1,0.06,56060
2,0.06,56048
3,0.06,56060
4,0.06,53036
5,0.07,56052
6,0.07,56060
7,0.06,55916
8,0.06,52968
9,0.07,53356
10,0.07,55860
11,0.06,53228
12,0.06,55920
13,0.07,56060
14,0.05,55804
15,0.06,55152
16,0.07,53232
17,0.06,53124
18,0.06,55148
19,0.05,54988
20,0.06,53620
21,0.06,56048
22,0.05,55668
23,0.05,55148
24,0.07,55876
25,0.07,53372
26,0.05,55660
27,0.05,53752
28,0.06,56144
29,0.07,55656
30,0.07,55416
31,0.06,53100
32,0.05,55792
33,0.06,55676
34,0.06,55788
35,0.05,53356
36,0.05,53368
37,0.05,53356
38,0.06,55932
39,0.05,56060
40,0.05,55544
41,0.05,55416
42,0.07,55428
43,0.05,53484
44,0.06,53280
45,0.06,56012
46,0.06,55784
47,0.07,53116
48,0.06,55920
49,0.06,55660
50,0.06,53752
51,0.07,53620
52,0.06,56060
53,0.06,56060
54,0.06,56296
55,0.06,53616
56,0.07,55916
57,0.05,53612
58,0.06,54800
59,0.05,53276
60,0.11,56172
61,0.06,53628
62,0.05,55660
63,0.05,53104
64,0.07,56056
65,0.06,53360
66,0.07,56012
67,0.07,56060
68,0.07,55792
69,0.07,55924
70,0.07,55804
71,0.06,53416
72,0.07,56172
73,0.07,53500
74,0.05,55928
75,0.05,55544
76,0.06,56060
77,0.07,55784
78,0.06,55924
79,0.05,53616
80,0.06,53360
81,0.05,53372
82,0.05,53324
83,0.06,53100
84,0.06,55536
85,0.05,53228
86,0.06,53488
87,0.06,55660
88,0.06,53496
89,0.07,55504
90,0.06,40668
91,0.06,53752
92,0.06,53224
93,0.06,55284
94,0.06,53244
95,0.07,56176
96,0.06,53628
97,0.06,56060
98,0.06,53372
99,0.07,55532
100,0.06,53480
