Iteración,Tiempo(s),Memoria(KB)
1,0.07,55916
2,0.06,53232
3,0.09,53116
4,0.06,53756
5,0.06,53456
6,0.05,55280
7,0.06,56052
8,0.06,53756
9,0.06,55656
10,0.07,55932
11,0.06,40436
12,0.07,53100
13,0.05,55420
14,0.05,53612
15,0.07,55784
16,0.06,56132
17,0.06,53372
18,0.05,55528
19,0.08,56172
20,0.06,55504
21,0.05,55420
22,0.07,55668
23,0.06,55536
24,0.06,53584
25,0.06,53240
26,0.06,53104
27,0.06,55376
28,0.06,55532
29,0.05,55924
30,0.06,55916
31,0.06,53624
32,0.05,53484
33,0.06,53228
34,0.06,53380
35,0.05,53356
36,0.05,55348
37,0.05,53484
38,0.06,53228
39,0.06,53368
40,0.05,55540
41,0.05,55456
42,0.05,53500
43,0.07,56316
44,0.07,56048
45,0.05,55544
46,0.06,53488
47,0.06,55916
48,0.05,55804
49,0.05,55640
50,0.06,55784
51,0.05,55420
52,0.08,55152
53,0.06,53252
54,0.06,55916
55,0.05,53228
56,0.06,55636
57,0.06,53100
58,0.06,53324
59,0.06,53004
60,0.06,56172
61,0.07,55792
62,0.05,55804
63,0.05,55788
64,0.06,55540
65,0.06,53324
66,0.06,55852
67,0.07,55932
68,0.07,55660
69,0.06,53612
70,0.07,53244
71,0.05,55548
72,0.07,55664
73,0.06,53500
74,0.05,53488
75,0.06,53112
76,0.06,52988
77,0.07,55932
78,0.06,53444
79,0.06,53232
80,0.06,55972
81,0.05,55548
82,0.06,53228
83,0.06,56060
84,0.07,55940
85,0.08,53484
86,0.06,53240
87,0.07,53372
88,0.06,40432
89,0.06,56168
90,0.05,55676
91,0.06,53368
92,0.07,55696
93,0.07,56040
94,0.07,56040
95,0.06,56176
96,0.05,53756
97,0.07,55492
98,0.06,53484
99,0.05,55676
100,0.06,55676
