Iteración,Tiempo(s),Memoria(KB)
1,0.06,55532
2,0.07,56180
3,0.06,55852
4,0.07,56060
5,0.07,55532
6,0.06,53116
7,0.07,55916
8,0.07,55916
9,0.06,53740
10,0.06,55172
11,0.05,53352
12,0.06,55916
13,0.06,56312
14,0.06,53372
15,0.06,55276
16,0.06,53392
17,0.07,53336
18,0.06,53636
19,0.07,53756
20,0.07,53360
21,0.08,56172
22,0.06,55528
23,0.06,53240
24,0.05,56044
25,0.06,56168
26,0.06,53484
27,0.06,55792
28,0.05,55536
29,0.05,53612
30,0.06,53484
31,0.08,56052
32,0.06,53628
33,0.06,52976
34,0.07,56052
35,0.06,53488
36,0.06,53264
37,0.07,53372
38,0.06,53484
39,0.07,53272
40,0.06,53104
41,0.05,55544
42,0.06,40452
43,0.06,56044
44,0.05,55420
45,0.06,55420
46,0.05,55672
47,0.06,55664
48,0.06,53100
49,0.08,55916
50,0.10,55932
51,0.06,55800
52,0.05,53068
53,0.06,55668
54,0.06,55792
55,0.06,56424
56,0.06,53620
57,0.06,56060
58,0.05,53216
59,0.06,52968
60,0.06,53380
61,0.06,53736
62,0.05,55408
63,0.06,55804
64,0.06,56172
65,0.06,56196
66,0.05,55888
67,0.06,55664
68,0.07,55916
69,0.06,55792
70,0.07,55416
71,0.06,40432
72,0.06,56052
73,0.05,55528
74,0.05,53496
75,0.06,55788
76,0.05,55796
77,0.06,53616
78,0.06,53232
79,0.07,56304
80,0.05,55544
81,0.05,53484
82,0.06,53244
83,0.06,56172
84,0.06,53372
85,0.05,55408
86,0.07,52976
87,0.07,53380
88,0.05,55676
89,0.05,55784
90,0.06,55912
91,0.06,53240
92,0.06,53424
93,0.06,53332
94,0.06,55420
95,0.07,56060
96,0.05,55408
97,0.07,56176
98,0.06,56060
99,0.06,53356
100,0.06,55916
