Iteración,Tiempo(s),Memoria(KB)
1,0.06,56440
2,0.07,56168
3,0.06,55824
4,0.08,56044
5,0.06,56040
6,0.06,55148
7,0.07,56048
8,0.06,56188
9,0.06,55024
10,0.05,55516
11,0.06,55916
12,0.05,53360
13,0.05,53380
14,0.06,53360
15,0.07,54864
16,0.06,53500
17,0.07,55932
18,0.06,53232
19,0.06,53620
20,0.07,53624
21,0.06,55668
22,0.05,40300
23,0.07,56016
24,0.07,56044
25,0.06,55656
26,0.05,55536
27,0.05,55532
28,0.06,56180
29,0.06,56396
30,0.05,55676
31,0.05,55660
32,0.07,56516
33,0.06,53616
34,0.06,55804
35,0.05,53620
36,0.06,56144
37,0.06,55792
38,0.07,55660
39,0.07,55912
40,0.06,40400
41,0.06,40324
42,0.05,53356
43,0.06,55792
44,0.06,53320
45,0.07,40188
46,0.06,53500
47,0.05,40556
48,0.05,55660
49,0.06,56432
50,0.06,56428
51,0.06,55148
52,0.06,56300
53,0.06,53116
54,0.05,53612
55,0.06,53252
56,0.08,55656
57,0.07,53360
58,0.06,56040
59,0.06,53480
60,0.06,53100
61,0.06,55820
62,0.06,53368
63,0.06,53872
64,0.06,55924
65,0.05,55532
66,0.06,53380
67,0.07,56176
68,0.06,53108
69,0.07,55676
70,0.06,56316
71,0.07,53244
72,0.07,56012
73,0.06,55928
74,0.06,40176
75,0.07,55804
76,0.08,55492
77,0.06,53628
78,0.07,53244
79,0.06,54864
80,0.06,55876
81,0.07,56168
82,0.05,53616
83,0.05,55652
84,0.07,40156
85,0.07,55660
86,0.05,53488
87,0.06,53100
88,0.06,53596
89,0.06,55548
90,0.07,53368
91,0.07,56180
92,0.05,53752
93,0.06,56048
94,0.06,55784
95,0.06,55920
96,0.07,55920
97,0.07,55592
98,0.06,53392
99,0.06,55156
100,0.06,55628
