Iteración,Tiempo(s),Memoria(KB)
1,0.06,55376
2,0.06,56444
3,0.06,56312
4,0.06,53360
5,0.07,53360
6,0.06,55532
7,0.06,53484
8,0.05,40684
9,0.06,55916
10,0.06,55800
11,0.07,56084
12,0.07,55804
13,0.07,55804
14,0.06,56208
15,0.07,55912
16,0.06,55408
17,0.06,56060
18,0.06,53356
19,0.07,55932
20,0.08,56312
21,0.07,56044
22,0.06,56040
23,0.05,53488
24,0.05,56040
25,0.06,53488
26,0.05,56568
27,0.06,55280
28,0.05,55668
29,0.06,56180
30,0.06,56300
31,0.05,56308
32,0.06,55708
33,0.07,56060
34,0.06,53104
35,0.06,55704
36,0.07,55852
37,0.07,53244
38,0.07,53372
39,0.06,55528
40,0.07,55876
41,0.06,56316
42,0.06,53116
43,0.05,56268
44,0.06,55684
45,0.06,54992
46,0.05,53232
47,0.06,55560
48,0.09,53180
49,0.06,55920
50,0.05,53124
51,0.06,56444
52,0.06,56048
53,0.06,55152
54,0.06,55692
55,0.06,53748
56,0.07,56048
57,0.06,56432
58,0.07,56188
59,0.06,55292
60,0.06,53616
61,0.05,55772
62,0.06,55916
63,0.05,53496
64,0.06,53616
65,0.06,40668
66,0.05,55400
67,0.06,54896
68,0.07,55800
69,0.06,53380
70,0.06,56060
71,0.05,55536
72,0.06,53500
73,0.06,53116
74,0.06,56176
75,0.05,40440
76,0.05,55664
77,0.05,55532
78,0.06,53612
79,0.06,55924
80,0.05,53500
81,0.06,56060
82,0.06,56044
83,0.05,55536
84,0.05,53352
85,0.06,55660
86,0.06,56048
87,0.06,55708
88,0.07,56444
89,0.06,53624
90,0.06,55208
91,0.06,56304
92,0.06,55028
93,0.06,55916
94,0.06,56048
95,0.06,53360
96,0.07,56068
97,0.06,53584
98,0.06,55952
99,0.05,53196
100,0.05,53480
