Iteración,Tiempo(s),Memoria(KB)
1,0.06,53616
2,0.06,55532
3,0.06,53360
4,0.08,53236
5,0.07,40692
6,0.08,56172
7,0.05,53740
8,0.05,53676
9,0.07,55924
10,0.07,56168
11,0.07,55160
12,0.06,55288
13,0.06,55532
14,0.07,55664
15,0.07,53484
16,0.07,56196
17,0.07,55800
18,0.07,55792
19,0.06,55540
20,0.06,53364
21,0.07,55920
22,0.07,55920
23,0.06,55788
24,0.06,53484
25,0.06,55920
26,0.06,53616
27,0.06,53492
28,0.05,53468
29,0.07,56156
30,0.07,56144
31,0.06,53116
32,0.06,53496
33,0.06,56040
34,0.06,53320
35,0.07,56080
36,0.06,56428
37,0.07,53360
38,0.06,55404
39,0.07,55720
40,0.07,55664
41,0.05,53228
42,0.06,53356
43,0.06,53244
44,0.06,56176
45,0.06,55916
46,0.06,52868
47,0.06,53372
48,0.07,56304
49,0.07,55724
50,0.06,55788
51,0.06,53292
52,0.06,55664
53,0.07,55792
54,0.06,56308
55,0.06,53136
56,0.06,53612
57,0.06,53764
58,0.06,53360
59,0.06,56044
60,0.05,55548
61,0.06,53232
62,0.05,55548
63,0.05,53448
64,0.05,55528
65,0.06,56068
66,0.06,55792
67,0.06,53528
68,0.06,55916
69,0.08,53116
70,0.05,53496
71,0.05,56060
72,0.05,53500
73,0.05,55660
74,0.10,55604
75,0.07,56184
76,0.05,53372
77,0.06,55784
78,0.06,53628
79,0.07,55852
80,0.05,53104
81,0.05,53236
82,0.07,55932
83,0.05,53096
84,0.07,55916
85,0.06,56312
86,0.06,53628
87,0.05,55528
88,0.06,55656
89,0.06,53240
90,0.06,53232
91,0.07,55792
92,0.06,56188
93,0.06,53240
94,0.05,55656
95,0.05,53240
96,0.05,55660
97,0.05,55756
98,0.06,53380
99,0.06,53324
100,0.06,53480
