Iteración,Tiempo(s),Memoria(KB)
1,0.06,56280
2,0.05,55788
3,0.06,55916
4,0.07,55916
5,0.06,56060
6,0.06,53224
7,0.06,55664
8,0.07,56052
9,0.07,55916
10,0.05,53360
11,0.05,53116
12,0.06,56060
13,0.06,56172
14,0.06,53364
15,0.06,53316
16,0.06,53492
17,0.06,56188
18,0.06,55400
19,0.06,53512
20,0.07,54900
21,0.07,55748
22,0.07,56400
23,0.06,53616
24,0.06,54824
25,0.06,55660
26,0.06,55532
27,0.07,56188
28,0.06,53232
29,0.06,56436
30,0.05,55928
31,0.06,55292
32,0.05,55676
33,0.06,55540
34,0.06,53372
35,0.06,56044
36,0.06,53360
37,0.07,55932
38,0.06,53336
39,0.06,55796
40,0.07,56172
41,0.06,55160
42,0.07,56444
43,0.07,55416
44,0.06,56048
45,0.06,53232
46,0.07,55108
47,0.06,55744
48,0.06,55676
49,0.06,55372
50,0.06,56132
51,0.05,56444
52,0.07,56188
53,0.07,56168
54,0.05,55024
55,0.05,55532
56,0.06,55536
57,0.09,55792
58,0.06,55876
59,0.06,55664
60,0.06,56300
61,0.05,55164
62,0.07,55928
63,0.08,56188
64,0.06,53612
65,0.05,40480
66,0.06,53324
67,0.06,55416
68,0.06,53364
69,0.07,53612
70,0.06,53488
71,0.07,55812
72,0.08,55656
73,0.06,53484
74,0.05,55528
75,0.06,55800
76,0.06,56156
77,0.06,55532
78,0.06,53492
79,0.07,53456
80,0.06,53480
81,0.05,53872
82,0.05,53620
83,0.06,55912
84,0.07,55920
85,0.06,56308
86,0.07,56188
87,0.06,55748
88,0.05,53488
89,0.05,53356
90,0.06,53488
91,0.05,55660
92,0.06,55676
93,0.05,53736
94,0.06,53484
95,0.06,53232
96,0.05,53228
97,0.07,56304
98,0.05,55548
99,0.06,55928
100,0.07,56060
